Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2055	626	2148.23	2.8459	0
100	-1359	172	1369.84	3.0157	0
200	-584	-111	594.455	-2.95376	0
300	156	-329	364.111	-1.12803	0
400	835	-660	1064.34	-0.668872	0
500	1376	-1306	1897.11	-0.759304	0
600	1946	-2089	2854.97	-0.820823	0
700	2556	-2995	3937.41	-0.864319	0
800	3163	-3920	5036.96	-0.89187	0
900	3846	-4892	6222.81	-0.904538	0
1000	4487	-5893	7406.8	-0.920032	0
SourceAmp:	279	MinSinkAmp:	300	MinMagnitude:	364.111

Amp	Real	Quad	Magnitude	Phase	Overflow
200	-1093	-453	1183.16	-2.74869	0
210	-506	-119	519.805	-2.91061	0
220	-409	-133	430.081	-2.82719	0
230	-310	-145	342.235	-2.70408	0
240	-225	-152	271.531	-2.54746	0
250	-94	-182	204.841	-2.04754	0
260	-47	-180	186.035	-1.8262	0
270	16	-198	198.645	-1.49016	0
280	147	-193	242.607	-0.919876	0
290	207	-208	293.45	-0.787808	0
300	264	-235	353.442	-0.727347	0
310	354	-244	429.944	-0.603485	0
320	440	-283	523.153	-0.571567	0
330	491	-267	558.901	-0.498062	0
340	555	-331	646.209	-0.537766	0
350	600	-369	704.387	-0.551376	0
360	631	-452	776.186	-0.621597	0
370	710	-469	850.918	-0.583765	0
380	744	-518	906.565	-0.608196	0
390	793	-579	981.881	-0.630668	0
400	839	-649	1060.72	-0.658397	0
SourceAmp:	279	MinSinkAmp:	260	MinMagnitude:	186.035

Amp	Real	Quad	Magnitude	Phase	Overflow
250	-390	-319	503.846	-2.456	0
251	-135	-177	222.607	-2.22238	0
252	-115	-171	206.073	-2.16284	0
253	-76	-141	160.178	-2.06516	0
254	-99	-164	191.565	-2.1139	0
255	-95	-198	219.611	-2.01815	0
256	-105	-152	184.74	-2.17531	0
257	-65	-164	176.411	-1.94814	0
258	-50	-175	182.003	-1.8491	0
259	-48	-180	186.29	-1.8314	0
260	-44	-152	158.24	-1.85257	0
261	-28	-158	160.462	-1.74619	0
262	-21	-175	176.255	-1.69023	0
263	-38	-185	188.862	-1.77338	0
264	-14	-191	191.512	-1.64396	0
265	-4	-189	189.042	-1.59196	0
266	32	-174	176.918	-1.38892	0
267	1	-178	178.003	-1.56518	0
268	37	-188	191.606	-1.37647	0
269	9	-204	204.198	-1.52671	0
270	31	-165	167.887	-1.38508	0
SourceAmp:	279	MinSinkAmp:	260	MinMagnitude:	158.24

