Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2761	2783	3920.23	2.35223	0
100	-2186	1581	2697.81	2.51544	0
200	-1501	1069	1842.76	2.52273	0
300	-839	620	1043.23	2.50518	0
400	-264	233	352.115	2.41849	0
500	123	-209	242.508	-1.03886	0
600	528	-780	941.904	-0.975727	0
700	1032	-1463	1790.36	-0.956455	0
800	1566	-2234	2728.21	-0.95941	0
900	2136	-3049	3722.75	-0.959696	0
1000	2739	-3910	4773.91	-0.959727	0
SourceAmp:	458	MinSinkAmp:	500	MinMagnitude:	242.508

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-1068	-551	1201.76	-2.66529	0
410	-198	210	288.624	2.32679	0
420	-142	178	227.702	2.24417	0
430	-93	142	169.744	2.15063	0
440	-43	106	114.39	1.95617	0
450	-8	64	64.4981	1.69515	0
460	21	18	27.6586	0.708626	0
470	51	-31	59.6825	-0.546167	0
480	80	-81	113.846	-0.791609	0
490	114	-130	172.905	-0.850878	0
500	153	-180	236.239	-0.866302	0
510	192	-232	301.144	-0.879459	0
520	217	-287	359.803	-0.923404	0
530	267	-342	433.881	-0.907934	0
540	305	-398	501.427	-0.916925	0
550	343	-458	572.2	-0.927994	0
560	381	-518	643.028	-0.936626	0
570	420	-579	715.291	-0.943233	0
580	457	-638	784.789	-0.949214	0
590	495	-702	858.97	-0.956637	0
600	536	-768	936.547	-0.96147	0
SourceAmp:	458	MinSinkAmp:	460	MinMagnitude:	27.6586

Amp	Real	Quad	Magnitude	Phase	Overflow
450	-272	-191	332.363	-2.52939	0
451	-9	53	53.7587	1.739	0
452	-5	50	50.2494	1.67046	0
453	-2	45	45.0444	1.61521	0
454	2	41	41.0488	1.52205	0
455	5	36	36.3456	1.43279	0
456	8	32	32.9848	1.32582	0
457	11	27	29.1548	1.18392	0
458	14	22	26.0768	1.00407	0
459	16	18	24.0832	0.844154	0
460	19	14	23.6008	0.635027	0
461	22	10	24.1661	0.426627	0
462	25	5	25.4951	0.197396	0
463	28	0	28	0	0
464	32	-6	32.5576	-0.185348	0
465	35	-11	36.6879	-0.304511	0
466	38	-16	41.2311	-0.398522	0
467	41	-21	46.0652	-0.473356	0
468	44	-25	50.6063	-0.516695	0
469	47	-29	55.2268	-0.552841	0
470	50	-34	60.4649	-0.597177	0
SourceAmp:	458	MinSinkAmp:	460	MinMagnitude:	23.6008

