Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2797	3171	4228.29	2.29361	0
100	-2418	1886	3066.55	2.47918	0
200	-1737	1357	2204.23	2.4784	0
300	-1082	874	1390.9	2.46214	0
400	-504	437	667.072	2.42728	0
500	-65	-19	67.72	-2.85721	0
600	212	-603	639.182	-1.23272	0
700	610	-1233	1375.64	-1.11137	0
800	1116	-1942	2239.83	-1.04921	0
900	1654	-2699	3165.49	-1.021	0
1000	2227	-3505	4152.66	-1.00477	0
SourceAmp:	500	MinSinkAmp:	500	MinMagnitude:	67.72

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-1487	-345	1526.5	-2.91362	0
410	-387	418	569.643	2.3177	0
420	-330	381	504.045	2.28459	0
430	-281	344	444.181	2.25573	0
440	-232	305	383.209	2.22108	0
450	-187	265	324.336	2.18531	0
460	-153	223	270.44	2.17213	0
470	-124	175	214.478	2.18725	0
480	-97	123	156.646	2.23856	0
490	-72	71	101.119	2.36319	0
500	-47	16	49.6488	2.81347	0
510	-22	-41	46.5296	-2.06328	0
520	2	-95	95.0211	-1.54975	0
530	27	-159	161.276	-1.40259	0
540	49	-216	221.488	-1.34772	0
550	74	-279	288.647	-1.31153	0
560	97	-342	355.49	-1.29443	0
570	121	-405	422.689	-1.28047	0
580	143	-463	484.58	-1.27124	0
590	167	-526	551.874	-1.26337	0
600	193	-590	620.765	-1.25465	0
SourceAmp:	500	MinSinkAmp:	510	MinMagnitude:	46.5296

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-187	-131	228.32	-2.53051	0
501	-45	8	45.7056	2.96565	0
502	-43	3	43.1045	3.07194	0
503	-40	-3	40.1123	-3.06673	0
504	-37	-9	38.0789	-2.90298	0
505	-35	-14	37.6962	-2.76109	0
506	-32	-20	37.7359	-2.58299	0
507	-29	-26	38.9487	-2.41069	0
508	-28	-31	41.7732	-2.30539	0
509	-25	-36	43.8292	-2.17778	0
510	-23	-42	47.8853	-2.07181	0
511	-20	-48	52	-1.96559	0
512	-17	-51	53.7587	-1.89255	0
513	-15	-59	60.8769	-1.81976	0
514	-13	-65	66.2873	-1.76819	0
515	-10	-71	71.7008	-1.71072	0
516	-9	-75	75.5381	-1.69023	0
517	-6	-82	82.2192	-1.64384	0
518	-4	-88	88.0909	-1.61622	0
519	-1	-93	93.0054	-1.58155	0
520	1	-99	99.0051	-1.5607	0
SourceAmp:	500	MinSinkAmp:	505	MinMagnitude:	37.6962

