Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2755	2952	4037.86	2.32169	0
100	-2265	1746	2859.85	2.48487	0
200	-1576	1205	1983.89	2.48882	0
300	-912	717	1160.1	2.47533	0
400	-354	273	447.04	2.48467	0
500	71	-193	205.645	-1.21829	0
600	398	-777	873.002	-1.09742	0
700	875	-1430	1676.46	-1.02168	0
800	1397	-2181	2590.05	-1.00111	0
900	1954	-2980	3563.5	-0.990421	0
1000	2542	-3825	4592.65	-0.984243	0
SourceAmp:	502	MinSinkAmp:	500	MinMagnitude:	205.645

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-1233	-456	1314.62	-2.78736	0
410	-220	271	349.057	2.2527	0
420	-167	236	289.111	2.18662	0
430	-116	197	228.615	2.10296	0
440	-74	157	173.566	2.01125	0
450	-44	112	120.333	1.94513	0
460	-17	64	66.2193	1.83043	0
470	11	11	15.5563	0.785398	0
480	39	-43	58.0517	-0.83414	0
490	65	-97	116.765	-0.980418	0
500	91	-153	178.017	-1.03423	0
510	116	-210	239.908	-1.06613	0
520	140	-270	304.138	-1.09244	0
530	167	-327	367.176	-1.09862	0
540	193	-385	430.667	-1.10611	0
550	230	-443	499.148	-1.09192	0
560	268	-502	569.059	-1.08043	0
570	305	-562	639.429	-1.07357	0
580	341	-621	708.465	-1.06863	0
590	378	-684	781.499	-1.06593	0
600	415	-750	857.161	-1.0654	0
SourceAmp:	502	MinSinkAmp:	470	MinMagnitude:	15.5563

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-286	-160	327.713	-2.63153	0
461	-14	57	58.6941	1.81164	0
462	-11	52	53.1507	1.77926	0
463	-9	47	47.8539	1.76	0
464	-5	41	41.3038	1.69215	0
465	-2	35	35.0571	1.62788	0
466	0	30	30	1.5708	0
467	3	25	25.1794	1.45137	0
468	5	21	21.587	1.33705	0
469	8	16	17.8885	1.10715	0
470	11	10	14.8661	0.737815	0
471	14	5	14.8661	0.343024	0
472	17	-1	17.0294	-0.0587558	0
473	19	-7	20.2485	-0.35299	0
474	22	-12	25.0599	-0.499347	0
475	25	-17	30.2324	-0.597177	0
476	27	-22	34.8281	-0.683709	0
477	30	-27	40.3609	-0.732815	0
478	33	-32	45.9674	-0.770015	0
479	35	-38	51.6624	-0.826471	0
480	38	-43	57.3847	-0.847048	0
SourceAmp:	502	MinSinkAmp:	470	MinMagnitude:	14.8661

