Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2757	3006	4078.86	2.31301	0
100	-2319	1804	2938.06	2.48046	0
200	-1639	1273	2075.3	2.48123	0
300	-987	795	1267.36	2.46352	0
400	-431	357	559.652	2.44983	0
500	5	-97	97.1288	-1.5193	0
600	303	-668	733.507	-1.14496	0
700	754	-1291	1495.06	-1.04219	0
800	1259	-2010	2371.75	-1.01121	0
900	1800	-2781	3312.7	-0.996357	0
1000	2372	-3597	4308.69	-0.987815	0
SourceAmp:	494	MinSinkAmp:	500	MinMagnitude:	97.1288

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-1308	-356	1355.58	-2.87586	0
410	-292	353	458.119	2.2619	0
420	-235	319	396.215	2.20572	0
430	-185	284	338.941	2.14816	0
440	-136	248	282.843	2.0724	0
450	-103	206	230.315	2.03444	0
460	-75	161	177.612	2.00674	0
470	-47	112	121.462	1.96812	0
480	-21	63	66.4078	1.89255	0
490	6	9	10.8167	0.982794	0
500	31	-45	54.6443	-0.967566	0
510	57	-101	115.974	-1.057	0
520	80	-160	178.885	-1.10715	0
530	106	-216	240.608	-1.11458	0
540	130	-275	304.179	-1.1292	0
550	155	-333	367.306	-1.13516	0
560	184	-390	431.226	-1.12997	0
570	219	-451	501.36	-1.11874	0
580	256	-507	567.966	-1.10321	0
590	292	-568	638.661	-1.09594	0
600	328	-629	709.384	-1.09013	0
SourceAmp:	494	MinSinkAmp:	490	MinMagnitude:	10.8167

Amp	Real	Quad	Magnitude	Phase	Overflow
480	-211	-109	237.491	-2.66476	0
481	-18	56	58.8218	1.88179	0
482	-16	51	53.4509	1.8748	0
483	-13	46	47.8017	1.84622	0
484	-11	42	43.4166	1.82695	0
485	-8	36	36.8782	1.78947	0
486	-5	30	30.4138	1.73595	0
487	-2	25	25.0799	1.65063	0
488	0	20	20	1.5708	0
489	3	15	15.2971	1.3734	0
490	6	8	10	0.927295	0
491	8	3	8.544	0.358771	0
492	11	-1	11.0454	-0.0906599	0
493	13	-7	14.7648	-0.493941	0
494	16	-13	20.6155	-0.682317	0
495	18	-18	25.4558	-0.785398	0
496	21	-24	31.8904	-0.851966	0
497	24	-30	38.4187	-0.896055	0
498	26	-35	43.6005	-0.931882	0
499	29	-40	49.4065	-0.943488	0
500	31	-45	54.6443	-0.967566	0
SourceAmp:	494	MinSinkAmp:	491	MinMagnitude:	8.544

