Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2758	2942	4032.61	2.32392	0
100	-2267	1757	2868.16	2.48226	0
200	-1584	1216	1996.93	2.48687	0
300	-926	728	1177.9	2.47534	0
400	-366	291	467.586	2.46986	0
500	57	-167	176.46	-1.24188	0
600	389	-741	836.9	-1.08738	0
700	865	-1389	1636.32	-1.01382	0
800	1388	-2129	2541.49	-0.993052	0
900	1945	-2917	3505.98	-0.982715	0
1000	2536	-3751	4527.84	-0.976301	0
SourceAmp:	500	MinSinkAmp:	500	MinMagnitude:	176.46

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-1231	-444	1308.62	-2.79543	0
410	-244	282	372.907	2.28408	0
420	-190	248	312.416	2.22454	0
430	-141	210	252.945	2.16209	0
440	-93	171	194.654	2.06891	0
450	-62	127	141.326	2.02495	0
460	-33	81	87.4643	1.95767	0
470	-6	30	30.5941	1.76819	0
480	22	-23	31.8277	-0.807617	0
490	48	-77	90.7359	-1.01337	0
500	73	-131	149.967	-1.0624	0
510	99	-188	212.474	-1.0861	0
520	124	-245	274.592	-1.10226	0
530	150	-303	338.096	-1.11112	0
540	175	-359	399.382	-1.11723	0
550	211	-417	467.344	-1.10236	0
560	249	-475	536.308	-1.08797	0
570	286	-534	605.766	-1.07909	0
580	322	-592	673.905	-1.07263	0
590	359	-654	746.054	-1.06878	0
600	397	-717	819.572	-1.06512	0
SourceAmp:	500	MinSinkAmp:	470	MinMagnitude:	30.5941

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-313	-151	347.52	-2.6921	0
461	-32	73	79.7057	1.98393	0
462	-29	69	74.8465	1.96867	0
463	-26	64	69.0797	1.95668	0
464	-23	58	62.3939	1.94833	0
465	-20	53	56.648	1.93163	0
466	-17	48	50.9215	1.91118	0
467	-14	43	45.2217	1.88555	0
468	-12	39	40.8044	1.8693	0
469	-9	33	34.2053	1.83705	0
470	-6	28	28.6356	1.78189	0
471	-4	23	23.3452	1.74299	0
472	-1	17	17.0294	1.62955	0
473	2	12	12.1655	1.40565	0
474	5	7	8.60233	0.950547	0
475	8	2	8.24621	0.244979	0
476	10	-2	10.198	-0.197396	0
477	12	-8	14.4222	-0.588003	0
478	15	-13	19.8494	-0.714091	0
479	18	-19	26.1725	-0.812419	0
480	21	-25	32.6497	-0.872137	0
SourceAmp:	500	MinSinkAmp:	475	MinMagnitude:	8.24621

