Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2784	3061	4137.68	2.30884	0
100	-2365	1825	2987.28	2.48437	0
200	-1693	1301	2135.15	2.48638	0
300	-1046	828	1334.05	2.472	0
400	-451	418	614.919	2.39415	0
500	-26	-13	29.0689	-2.67795	0
600	276	-574	636.908	-1.1226	0
700	740	-1203	1412.38	-1.01933	0
800	1251	-1928	2298.3	-0.995224	0
900	1795	-2699	3241.39	-0.983906	0
1000	2370	-3515	4239.35	-0.97756	0
SourceAmp:	475	MinSinkAmp:	500	MinMagnitude:	29.0689

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-1323	-339	1365.74	-2.89075	0
410	-377	389	541.71	2.34053	0
420	-325	352	479.092	2.31633	0
430	-275	315	418.151	2.2885	0
440	-227	276	357.358	2.25909	0
450	-182	239	300.408	2.22162	0
460	-134	201	241.572	2.1588	0
470	-97	158	185.4	2.12139	0
480	-69	111	130.698	2.12696	0
490	-42	61	74.0608	2.17378	0
500	-16	10	18.868	2.58299	0
510	10	-44	45.1221	-1.34732	0
520	36	-96	102.528	-1.21203	0
530	62	-154	166.012	-1.18805	0
540	87	-209	226.385	-1.17634	0
550	119	-264	289.581	-1.14731	0
560	155	-319	354.663	-1.1185	0
570	192	-375	421.294	-1.09759	0
580	228	-431	487.591	-1.08422	0
590	265	-491	557.948	-1.07588	0
600	302	-552	629.212	-1.07018	0
SourceAmp:	475	MinSinkAmp:	500	MinMagnitude:	18.868

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-235	-125	266.177	-2.65274	0
491	-41	52	66.2193	2.23846	0
492	-39	48	61.8466	2.25311	0
493	-35	43	55.4437	2.25399	0
494	-33	38	50.3289	2.28589	0
495	-30	33	44.5982	2.30861	0
496	-27	27	38.1838	2.35619	0
497	-25	22	33.3017	2.41994	0
498	-22	17	27.8029	2.4837	0
499	-19	11	21.9545	2.6168	0
500	-17	6	18.0278	2.8023	0
501	-14	1	14.0357	3.07029	0
502	-12	-4	12.6491	-2.81984	0
503	-9	-9	12.7279	-2.35619	0
504	-6	-15	16.1555	-1.9513	0
505	-3	-20	20.2237	-1.71969	0
506	-1	-26	26.0192	-1.60924	0
507	2	-31	31.0644	-1.50637	0
508	4	-36	36.2215	-1.46014	0
509	6	-41	41.4367	-1.42549	0
510	9	-47	47.8539	-1.3816	0
SourceAmp:	475	MinSinkAmp:	502	MinMagnitude:	12.6491

