Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2800	3093	4172.13	2.30652	0
100	-2397	1832	3016.92	2.48901	0
200	-1732	1318	2176.45	2.49111	0
300	-1089	854	1383.92	2.47656	0
400	-495	451	669.646	2.40267	0
500	-62	31	69.3181	2.67795	0
600	224	-521	567.113	-1.16475	0
700	681	-1130	1319.34	-1.02843	0
800	1190	-1836	2187.92	-0.995724	0
900	1733	-2592	3117.97	-0.981459	0
1000	2310	-3394	4105.53	-0.973201	0
SourceAmp:	472	MinSinkAmp:	500	MinMagnitude:	69.3181

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-1371	-296	1402.59	-2.92896	0
410	-418	423	594.687	2.35025	0
420	-363	388	531.331	2.32292	0
430	-316	353	473.777	2.30094	0
440	-267	314	412.171	2.27548	0
450	-222	279	356.546	2.24291	0
460	-176	242	299.232	2.19959	0
470	-132	202	241.305	2.1496	0
480	-102	156	186.387	2.14987	0
490	-76	109	132.88	2.17967	0
500	-49	58	75.9276	2.27228	0
510	-23	6	23.7697	2.88641	0
520	3	-44	44.1022	-1.50272	0
530	28	-101	104.809	-1.30036	0
540	53	-155	163.811	-1.24132	0
550	80	-212	226.592	-1.20996	0
560	114	-267	290.319	-1.16726	0
570	150	-322	355.224	-1.13485	0
580	185	-375	418.151	-1.1125	0
590	222	-433	486.593	-1.09704	0
600	259	-493	556.893	-1.08707	0
SourceAmp:	472	MinSinkAmp:	510	MinMagnitude:	23.7697

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-204	-101	227.633	-2.68187	0
501	-48	49	68.593	2.34589	0
502	-45	45	63.6396	2.35619	0
503	-42	39	57.3149	2.39321	0
504	-39	34	51.7397	2.42458	0
505	-37	29	47.0106	2.47682	0
506	-34	24	41.6173	2.52693	0
507	-32	19	37.2156	2.60578	0
508	-29	14	32.2025	2.69183	0
509	-27	8	28.1603	2.85354	0
510	-24	4	24.3311	2.97644	0
511	-21	-1	21.0238	-3.09401	0
512	-17	-3	17.2627	-2.96692	0
513	-16	-12	20	-2.49809	0
514	-14	-17	22.0227	-2.25972	0
515	-11	-22	24.5967	-2.03444	0
516	-9	-26	27.5136	-1.90404	0
517	-6	-31	31.5753	-1.76198	0
518	-3	-37	37.1214	-1.6517	0
519	-1	-42	42.0119	-1.5946	0
520	1	-47	47.0106	-1.54952	0
SourceAmp:	472	MinSinkAmp:	512	MinMagnitude:	17.2627

