Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2803	3151	4217.3	2.29781	0
100	-2419	1893	3071.65	2.47758	0
200	-1743	1358	2209.57	2.47972	0
300	-1090	868	1393.39	2.46909	0
400	-507	429	664.146	2.43934	0
500	-70	-26	74.6726	-2.78596	0
600	195	-612	642.315	-1.26234	0
700	615	-1228	1373.39	-1.1065	0
800	1122	-1935	2236.76	-1.04533	0
900	1663	-2691	3163.39	-1.01726	0
1000	2238	-3495	4150.14	-1.00124	0
SourceAmp:	503	MinSinkAmp:	500	MinMagnitude:	74.6726

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-1458	-310	1490.59	-2.93209	0
410	-398	406	568.542	2.34624	0
420	-341	369	502.436	2.31678	0
430	-293	331	442.052	2.29537	0
440	-245	292	381.168	2.26889	0
450	-200	254	323.289	2.23781	0
460	-158	214	266.008	2.20678	0
470	-129	166	210.231	2.23142	0
480	-102	116	154.467	2.29206	0
490	-76	64	99.3579	2.4417	0
500	-50	11	51.1957	2.92504	0
510	-26	-45	51.9711	-2.09472	0
520	-2	-100	100.02	-1.59079	0
530	24	-161	162.779	-1.42282	0
540	47	-219	223.987	-1.35939	0
550	71	-280	288.862	-1.32246	0
560	95	-340	353.023	-1.29833	0
570	119	-401	418.285	-1.28232	0
580	142	-461	482.374	-1.27199	0
590	173	-521	548.972	-1.2502	0
600	210	-582	618.728	-1.22451	0
SourceAmp:	503	MinSinkAmp:	500	MinMagnitude:	51.1957

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-262	-105	282.257	-2.76043	0
491	-74	56	92.8009	2.49378	0
492	-72	52	88.8144	2.51611	0
493	-70	47	84.3149	2.5503	0
494	-67	42	79.0759	2.58165	0
495	-64	36	73.4302	2.6292	0
496	-62	31	69.3181	2.67795	0
497	-59	25	64.0781	2.7408	0
498	-57	20	60.407	2.80414	0
499	-54	15	56.0446	2.87065	0
500	-52	9	52.7731	2.97021	0
501	-49	4	49.163	3.06014	0
502	-47	-2	47.0425	-3.09907	0
503	-44	-7	44.5533	-2.98382	0
504	-41	-13	43.0116	-2.83455	0
505	-39	-19	43.382	-2.68825	0
506	-36	-24	43.2666	-2.55359	0
507	-34	-30	45.3431	-2.41861	0
508	-31	-35	46.7547	-2.29566	0
509	-29	-40	49.4065	-2.1981	0
510	-26	-46	52.8394	-2.08525	0
SourceAmp:	503	MinSinkAmp:	504	MinMagnitude:	43.0116

