Amp	Real	Quad	Magnitude	Phase	Overflow 
0	0.0	-1.0	1.0	-1.5707963267948966	0
100	-1.0	0.0	1.0	3.141592653589793	0
200	0.0	0.0	0.0	0.0	0
300	-1.0	0.0	1.0	3.141592653589793	0
400	0.0	-1.0	1.0	-1.5707963267948966	0
500	0.0	0.0	0.0	0.0	0
600	0.0	0.0	0.0	0.0	0
700	-1.0	-1.0	1.4142135623730951	-2.356194490192345	0
800	-1.0	-1.0	1.4142135623730951	-2.356194490192345	0
900	0.0	-1.0	1.0	-1.5707963267948966	0
1000	-1.0	0.0	1.0	3.141592653589793	0
SourceAmp:	2	MinSinkAmp:	200	MinMagnitude:	0.0

Amp	Real	Quad	Magnitude	Phase	Overflow 
100	-1.0	0.0	1.0	3.141592653589793	0
110	-1.0	0.0	1.0	3.141592653589793	0
120	0.0	-1.0	1.0	-1.5707963267948966	0
130	-1.0	0.0	1.0	3.141592653589793	0
140	-1.0	-1.0	1.4142135623730951	-2.356194490192345	0
150	-1.0	0.0	1.0	3.141592653589793	0
160	-1.0	0.0	1.0	3.141592653589793	0
170	-1.0	-1.0	1.4142135623730951	-2.356194490192345	0
180	0.0	0.0	0.0	0.0	0
190	0.0	-1.0	1.0	-1.5707963267948966	0
200	0.0	0.0	0.0	0.0	0
210	0.0	0.0	0.0	0.0	0
220	-1.0	0.0	1.0	3.141592653589793	0
230	-1.0	0.0	1.0	3.141592653589793	0
240	-1.0	0.0	1.0	3.141592653589793	0
250	-1.0	-1.0	1.4142135623730951	-2.356194490192345	0
260	-1.0	-1.0	1.4142135623730951	-2.356194490192345	0
270	0.0	-1.0	1.0	-1.5707963267948966	0
280	0.0	0.0	0.0	0.0	0
290	0.0	0.0	0.0	0.0	0
300	-1.0	0.0	1.0	3.141592653589793	0
SourceAmp:	2	MinSinkAmp:	180	MinMagnitude:	0.0

Amp	Real	Quad	Magnitude	Phase	Overflow 
170	-1.0	-1.0	1.4142135623730951	-2.356194490192345	0
171	-1.0	0.0	1.0	3.141592653589793	0
172	0.0	-1.0	1.0	-1.5707963267948966	0
173	0.0	-1.0	1.0	-1.5707963267948966	0
174	0.0	-1.0	1.0	-1.5707963267948966	0
175	-1.0	-1.0	1.4142135623730951	-2.356194490192345	0
176	-1.0	0.0	1.0	3.141592653589793	0
177	-1.0	0.0	1.0	3.141592653589793	0
178	0.0	-1.0	1.0	-1.5707963267948966	0
179	-1.0	0.0	1.0	3.141592653589793	0
180	0.0	0.0	0.0	0.0	0
181	-1.0	0.0	1.0	3.141592653589793	0
182	0.0	0.0	0.0	0.0	0
183	-1.0	0.0	1.0	3.141592653589793	0
184	0.0	0.0	0.0	0.0	0
185	0.0	0.0	0.0	0.0	0
186	0.0	0.0	0.0	0.0	0
187	-1.0	0.0	1.0	3.141592653589793	0
188	-1.0	0.0	1.0	3.141592653589793	0
189	0.0	-1.0	1.0	-1.5707963267948966	0
190	-1.0	-1.0	1.4142135623730951	-2.356194490192345	0
SourceAmp:	2	MinSinkAmp:	180	MinMagnitude:	0.0

