Amp	Real	Quad	Magnitude	Phase	Overflow 
0	-501.0	-362.0	618.0978886875444	-2.5158890181922855	0
100	-33.0	-18.0	37.589892258425	-2.642245931909663	0
200	489.0	-12.0	489.14721710339927	-0.024534953062735815	0
300	1057.0	-51.0	1058.2296537141642	-0.04821237324066958	0
400	1638.0	-120.0	1642.3897223253682	-0.07312943049438989	0
500	2281.0	-143.0	2285.4780681511693	-0.06260986324290269	0
600	2945.0	-157.0	2949.1819204654025	-0.05326027850199495	0
700	3626.0	-167.0	3629.8436605451757	-0.04602373719852203	0
800	4308.0	-186.0	4312.0134508139	-0.043148689296167546	0
900	4975.0	-257.0	4981.633667784094	-0.05161241348041948	0
1000	5646.0	-328.0	5655.519427957082	-0.05802900319881086	0
SourceAmp:	80	MinSinkAmp:	100	MinMagnitude:	37.589892258425

Amp	Real	Quad	Magnitude	Phase	Overflow 
0	-674.0	129.0	686.2339251304908	2.9524849862811298	0
10	-502.0	-170.0	530.0037735714718	-2.815068865754475	0
20	-387.0	-31.0	388.2396167317292	-3.0616599668406366	0
30	-347.0	-30.0	348.2944156887963	-3.0553517654386257	0
40	-301.0	-27.0	302.20853727186466	-3.052131088164173	0
50	-254.0	-20.0	254.78618486880328	-3.063014623404987	0
60	-208.0	-14.0	208.47062143141417	-3.0743863278074284	0
70	-161.0	-9.0	161.25135658344087	-3.0857501511096235	0
80	-116.0	-5.0	116.1077086157504	-3.0985158696660315	0
90	-75.0	-9.0	75.53806987208503	-3.0221637275714546	0
100	-34.0	-14.0	36.76955262170047	-2.7509856098921066	0
110	8.0	-20.0	21.540659228538015	-1.1902899496825317	0
120	51.0	-27.0	57.706152185014034	-0.48689923181126904	0
130	94.0	-33.0	99.62429422585637	-0.3376222373884322	0
140	141.0	-35.0	145.27904184706065	-0.24330921559601026	0
150	190.0	-39.0	193.96133635340834	-0.20245112850707994	0
160	239.0	-41.0	242.4912369550702	-0.16989440449853294	0
170	286.0	-47.0	289.836160614924	-0.16287982140986929	0
180	338.0	-50.0	341.6782111870758	-0.14686390117766482	0
190	388.0	-56.0	392.02040763205173	-0.14334005504560182	0
200	440.0	-59.0	443.9380587424331	-0.1332958012869647	0
SourceAmp:	80	MinSinkAmp:	110	MinMagnitude:	21.540659228538015

Amp	Real	Quad	Magnitude	Phase	Overflow 
100	-39.0	-75.0	84.53401682163222	-2.0503156187874927	0
101	-30.0	-14.0	33.1058907144937	-2.704965493776252	0
102	-26.0	-14.0	29.5296461204668	-2.647651284670212	0
103	-22.0	-15.0	26.627053911388696	-2.543173760111256	0
104	-18.0	-15.0	23.430749027719962	-2.44685437739309	0
105	-13.0	-16.0	20.615528128088304	-2.2531128816696446	0
106	-9.0	-17.0	19.235384061671343	-2.0576955586061656	0
107	-5.0	-18.0	18.681541692269406	-1.8417431771333173	0
108	-1.0	-18.0	18.027756377319946	-1.6262948320406136	0
109	3.0	-19.0	19.235384061671343	-1.4141944498128813	0
110	7.0	-19.0	20.248456731316587	-1.2178059389679863	0
111	12.0	-21.0	24.186773244895647	-1.0516502125483738	0
112	16.0	-21.0	26.40075756488817	-0.9197196053504169	0
113	21.0	-22.0	30.4138126514911	-0.8086497862079113	0
114	25.0	-23.0	33.97057550292606	-0.7437555842988599	0
115	29.0	-23.0	37.013511046643494	-0.6705215579805492	0
116	33.0	-24.0	40.80441152620633	-0.628796286415433	0
117	37.0	-25.0	44.654227123532216	-0.5942137038004338	0
118	41.0	-25.0	48.02082881417188	-0.5475622359399975	0
119	46.0	-26.0	52.839379254491625	-0.5144513130590277	0
120	50.0	-27.0	56.824290580701486	-0.49513326346840414	0
SourceAmp:	80	MinSinkAmp:	108	MinMagnitude:	18.027756377319946

