Amp	Real	Quad	Magnitude	Phase	Overflow 
0	-3222.0	167.0	3226.324999128265	3.089807832421836	0
100	-2405.0	127.0	2408.3508880559743	3.0888350033550744	0
200	-1809.0	160.0	1816.0619482826019	3.053375555288565	0
300	-1225.0	82.0	1227.7414222872828	3.07475358989103	0
400	-625.0	65.0	628.3709095749102	3.0379651935929215	0
500	-59.0	-14.0	60.63827174318213	-2.9086134145126903	0
600	505.0	-207.0	545.7783432859901	-0.38901246661585914	0
700	1075.0	-389.0	1143.2173896508048	-0.34720161543958716	0
800	1689.0	-467.0	1752.3726772578943	-0.2697555383199069	0
900	2318.0	-552.0	2382.819338514777	-0.23378206262944795	0
1000	2949.0	-645.0	3018.7126395203636	-0.215327360812398	0
SourceAmp:	521	MinSinkAmp:	500	MinMagnitude:	60.63827174318213

Amp	Real	Quad	Magnitude	Phase	Overflow 
400	-523.0	-496.0	720.7947003134803	-2.3826848572665233	0
410	-553.0	123.0	566.5139009768427	2.922732246871934	0
420	-507.0	172.0	535.3811726237672	2.8145261421809575	0
430	-454.0	153.0	479.0876746483883	2.816541781142664	0
440	-399.0	132.0	420.267771783657	2.8220994317021413	0
450	-346.0	113.0	363.98488979626615	2.825923692329246	0
460	-293.0	93.0	307.405269961333	2.834244395487356	0
470	-238.0	73.0	248.94376875109768	2.8439797229531125	0
480	-182.0	52.0	189.2828571212935	2.8632929945846817	0
490	-127.0	31.0	130.728726758888	2.9021797956980833	0
500	-70.0	10.0	70.71067811865476	2.999695598985629	0
510	-15.0	-10.0	18.027756377319946	-2.5535900500422257	0
520	40.0	-32.0	51.22499389946279	-0.6747409422235527	0
530	98.0	-54.0	111.89280584559492	-0.5036262961240962	0
540	154.0	-74.0	170.85666507338834	-0.4479420941696668	0
550	211.0	-96.0	231.81242417092315	-0.42698450846336783	0
560	269.0	-118.0	293.7430850249925	-0.4133851001581543	0
570	326.0	-139.0	354.39667041325316	-0.40303925042729033	0
580	381.0	-160.0	413.2323801446348	-0.3975833685859697	0
590	438.0	-182.0	474.30791686414005	-0.39381804183627805	0
600	496.0	-204.0	536.3133412474465	-0.3902013642067572	0
SourceAmp:	521	MinSinkAmp:	510	MinMagnitude:	18.027756377319946

Amp	Real	Quad	Magnitude	Phase	Overflow 
500	-62.0	-1.0	62.00806399170998	-3.125465019746157	0
501	-65.0	9.0	65.62011886609167	3.0040059171194433	0
502	-59.0	7.0	59.413803110051795	3.023500625170699	0
503	-54.0	5.0	54.230987451824994	3.0492633188581943	0
504	-48.0	3.0	48.093658625644196	3.079173843593836	0
505	-42.0	0.0	42.0	3.141592653589793	0
506	-37.0	-1.0	37.013511046643494	-3.1145722044025286	0
507	-31.0	-4.0	31.25699921617557	-3.0132694259039985	0
508	-26.0	-6.0	26.68332812825267	-2.9147938055359073	0
509	-20.0	-8.0	21.540659228538015	-2.761086276477428	0
510	-15.0	-10.0	18.027756377319946	-2.5535900500422257	0
511	-9.0	-12.0	15.0	-2.214297435588181	0
512	-5.0	-14.0	14.866068747318506	-1.9138202672156002	0
513	2.0	-16.0	16.1245154965971	-1.446441332248135	0
514	7.0	-18.0	19.313207915827967	-1.1999050379822342	0
515	13.0	-20.0	23.853720883753127	-0.9944211062037129	0
516	18.0	-22.0	28.42534080710379	-0.8850668158886104	0
517	24.0	-24.0	33.94112549695428	-0.7853981633974483	0
518	29.0	-27.0	39.6232255123179	-0.7496990507181244	0
519	35.0	-29.0	45.45327270945405	-0.6919213822388589	0
520	41.0	-31.0	51.40038910358559	-0.6473921397399288	0
SourceAmp:	521	MinSinkAmp:	512	MinMagnitude:	14.866068747318506

