OffsetValue	AccumulatedValue	Overflow
-300	-174949
-200	-66417
-100	43583
0	154030
100	264354
200	374368
300	482936

-100	43566
-90	54635
-80	65702
-70	76704
-60	87785
-50	98795
-40	109829
-30	120893
-20	131931
-10	142927
0	153950
10	165028
20	176004
30	187061
40	198147
50	209141
60	220165
70	231306
80	242278
90	253240
100	264328

0	153961
1	155054
2	156140
3	157279
4	158422
5	159488
6	160597
7	161713
8	162784
9	163908
10	165017
11	166086
12	167217
13	168312
14	169439
15	170505
16	171580
17	172678
18	173833
19	174981
20	176040
GNDAccumulatedData	164905	MinAccumulatedData	165017	MinDCOffsetValue	10
