OffsetValue	AccumulatedValue	Overflow
-300	-169861
-200	-61607
-100	47946
0	158115
100	268211
200	377795
300	486156

-100	47897
-90	58985
-80	69934
-70	80878
-60	92002
-50	103015
-40	114030
-30	125087
-20	136098
-10	147005
0	158059
10	169096
20	180098
30	191088
40	202177
50	213144
60	224168
70	235288
80	246181
90	257175
100	268222

0	158099
1	159179
2	160306
3	161394
4	162538
5	163573
6	164707
7	165801
8	166933
9	168000
10	169066
11	170170
12	171289
13	172407
14	173509
15	174664
16	175683
17	176734
18	177882
19	178969
20	180061
GNDAccumulatedData	166925	MinAccumulatedData	166933	MinDCOffsetValue	8
