OffsetValue	AccumulatedValue	Overflow
-300	-160842
-200	-52199
-100	57956
0	168458
100	278968
200	389071
300	497781

-100	57955
-90	69067
-80	80110
-70	91098
-60	102208
-50	113247
-40	124281
-30	135359
-20	146389
-10	157382
0	168410
10	179451
20	190444
30	201513
40	212678
50	223639
60	234686
70	245796
80	256765
90	267847
100	278955

0	168451
1	169544
2	170634
3	171761
4	172930
5	173966
6	175065
7	176181
8	177283
9	178360
10	179449
11	180623
12	181679
13	182840
14	183896
15	185015
16	186033
17	187168
18	188291
19	189386
20	190458
GNDAccumulatedData	177392	MinAccumulatedData	177283	MinDCOffsetValue	8
