Amp	Real	Quad	Magnitude	Phase	Overflow
0	-50	233	238.304	1.78218	0
100	-100	14	100.975	3.0025	0
200	-152	-209	258.428	-2.19959	0
300	-203	-432	477.319	-2.01008	0
400	-254	-655	702.525	-1.94073	0
500	-304	-880	931.03	-1.90342	0
600	-353	-1103	1158.11	-1.88053	0
700	-401	-1328	1387.22	-1.86405	0
800	-448	-1552	1615.37	-1.85182	0
900	-494	-1777	1844.39	-1.84195	0
1000	-539	-2001	2072.32	-1.83392	0
SourceAmp:	125	MinSinkAmp:	100	MinMagnitude:	100.975

Amp	Real	Quad	Magnitude	Phase	Overflow
0	-50	232	237.327	1.78307	0
10	-54	212	218.769	1.82021	0
20	-59	190	198.95	1.87188	0
30	-64	168	179.778	1.93478	0
40	-69	146	161.484	2.01229	0
50	-75	124	144.917	2.11477	0
60	-79	102	129.016	2.2298	0
70	-85	80	116.726	2.38649	0
80	-90	58	107.07	2.56913	0
90	-95	36	101.592	2.77937	0
100	-100	14	100.975	3.0025	0
110	-105	-9	105.385	-3.05609	0
120	-111	-31	115.248	-2.86925	0
130	-116	-53	127.534	-2.71302	0
140	-121	-75	142.359	-2.58672	0
150	-126	-97	159.013	-2.48551	0
160	-132	-120	178.393	-2.40378	0
170	-136	-142	196.621	-2.33462	0
180	-142	-164	216.933	-2.28442	0
190	-147	-186	237.076	-2.23961	0
200	-152	-209	258.428	-2.19959	0
SourceAmp:	125	MinSinkAmp:	100	MinMagnitude:	100.975

Amp	Real	Quad	Magnitude	Phase	Overflow
90	-95	35	101.242	2.7886	0
91	-96	33	101.514	2.8105	0
92	-96	31	100.881	2.82925	0
93	-96	29	100.285	2.84823	0
94	-97	27	100.688	2.87011	0
95	-98	24	100.896	2.90142	0
96	-98	22	100.439	2.92076	0
97	-99	20	101	2.94226	0
98	-99	18	100.623	2.96174	0
99	-99	16	100.285	2.98136	0
100	-100	14	100.975	3.0025	0
101	-100	12	100.717	3.02216	0
102	-101	9	101.4	3.05272	0
103	-102	7	102.24	3.07307	0
104	-102	5	102.122	3.09261	0
105	-103	2	103.019	3.12218	0
106	-103	1	103.005	3.13188	0
107	-103	-1	103.005	-3.13188	0
108	-103	-3	103.044	-3.11247	0
109	-105	-6	105.171	-3.08451	0
110	-106	-9	106.381	-3.05689	0
SourceAmp:	125	MinSinkAmp:	93	MinMagnitude:	100.285

