Amp	Real	Quad	Magnitude	Phase	Overflow
0	-159	359	392.635	1.98773	0
100	-198	141	243.074	2.52278	0
200	-235	-78	247.607	-2.82112	0
300	-273	-299	404.883	-2.31077	0
400	-309	-519	604.022	-2.10781	0
500	-344	-741	816.956	-2.00543	0
600	-379	-962	1033.97	-1.94609	0
700	-413	-1184	1253.96	-1.90642	0
800	-445	-1406	1474.74	-1.87732	0
900	-477	-1628	1696.44	-1.85582	0
1000	-508	-1849	1917.52	-1.83892	0
SourceAmp:	200	MinSinkAmp:	100	MinMagnitude:	243.074

Amp	Real	Quad	Magnitude	Phase	Overflow
0	-162	357	392.037	1.99679	0
10	-166	337	375.666	2.02849	0
20	-169	315	357.472	2.06322	0
30	-173	293	340.262	2.10416	0
40	-176	271	323.136	2.14678	0
50	-180	249	307.247	2.19672	0
60	-184	228	292.985	2.2498	0
70	-187	206	278.218	2.30789	0
80	-191	184	265.211	2.37486	0
90	-194	162	252.745	2.44584	0
100	-198	140	242.495	2.52614	0
110	-202	118	233.94	2.6129	0
120	-205	96	226.365	2.70363	0
130	-209	75	222.05	2.79705	0
140	-213	53	219.495	2.89772	0
150	-216	30	218.073	3.00359	0
160	-220	8	220.145	3.10525	0
170	-224	-14	224.437	-3.07917	0
180	-228	-35	230.671	-2.98927	0
190	-231	-57	237.929	-2.89967	0
200	-235	-79	247.923	-2.81729	0
SourceAmp:	200	MinSinkAmp:	150	MinMagnitude:	218.073

Amp	Real	Quad	Magnitude	Phase	Overflow
140	-213	53	219.495	2.89772	0
141	-213	51	219.021	2.90658	0
142	-213	49	218.563	2.91548	0
143	-214	46	218.888	2.92986	0
144	-214	44	218.477	2.93881	0
145	-215	41	218.874	2.95316	0
146	-215	39	218.509	2.96215	0
147	-215	37	218.16	2.97117	0
148	-216	35	218.817	2.98095	0
149	-216	33	218.506	2.98999	0
150	-216	30	218.073	3.00359	0
151	-217	28	218.799	3.01327	0
152	-217	26	218.552	3.02235	0
153	-217	24	218.323	3.03144	0
154	-218	22	219.107	3.04102	0
155	-218	19	218.826	3.05466	0
156	-219	18	219.738	3.05959	0
157	-219	15	219.513	3.07321	0
158	-219	13	219.386	3.0823	0
159	-220	11	220.275	3.09163	0
160	-220	8	220.145	3.10525	0
SourceAmp:	200	MinSinkAmp:	150	MinMagnitude:	218.073

