OffsetValue	AccumulatedValue	Overflow
-300	-183036
-200	-72028
-100	40244
0	153049
100	265723
200	377957
300	488845

-100	40169
-90	51536
-80	62787
-70	74031
-60	85392
-50	96714
-40	107893
-30	119224
-20	130515
-10	141708
0	152978
10	164227
20	175504
30	186748
40	198142
50	209380
60	220652
70	231962
80	243192
90	254432
100	265710

-10	141726
-9	142830
-8	143970
-7	145164
-6	146242
-5	147296
-4	148451
-3	149530
-2	150729
-1	151865
0	152982
1	154146
2	155241
3	156402
4	157493
5	158680
6	159740
7	160904
8	162023
9	163148
10	164271
GNDAccumulatedData	155753	MinAccumulatedData	155241	MinDCOffsetValue	2
