OffsetValue	AccumulatedValue	Overflow
-300	-146974
-200	-55021
-100	38663
0	144979
100	251104
200	346915
300	437315

-100	38681
-90	49340
-80	59835
-70	70206
-60	81110
-50	91704
-40	101996
-30	112998
-20	123600
-10	133944
0	144904
10	155810
20	166138
30	176712
40	187711
50	198058
60	208599
70	219466
80	229859
90	240370
100	251088

0	144910
1	145982
2	147120
3	148244
4	149355
5	150380
6	151465
7	152557
8	153627
9	154776
10	155853
11	156945
12	158025
13	159112
14	160217
15	161364
16	161861
17	162952
18	164015
19	165080
20	166093
GNDAccumulatedData	153594	MinAccumulatedData	153627	MinDCOffsetValue	8
