Amp	Real	Quad	Magnitude	Phase	Overflow
0	-4425	339	4437.97	3.06513	0
100	-3431	82	3431.98	3.1177	0
200	-2677	191	2683.81	3.07036	0
300	-1971	250	1986.79	3.01543	0
400	-1271	285	1302.56	2.92101	0
500	-626	209	659.967	2.81936	0
600	22	-7	23.0868	-0.308053	0
700	695	-237	734.298	-0.328641	0
800	1371	-459	1445.79	-0.323063	0
900	2046	-629	2140.5	-0.298258	0
1000	2723	-708	2813.54	-0.254375	0
SourceAmp:	594	MinSinkAmp:	600	MinMagnitude:	23.0868

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-496	-538	731.751	-2.3156	0
510	-563	197	596.471	2.805	0
520	-503	180	534.237	2.79794	0
530	-435	155	461.79	2.7993	0
540	-373	134	396.34	2.7967	0
550	-307	112	326.792	2.79178	0
560	-241	89	256.909	2.78783	0
570	-177	67	189.256	2.77973	0
580	-113	45	121.631	2.76261	0
590	-48	22	52.8015	2.71183	0
600	19	-1	19.0263	-0.0525831	0
610	87	-25	90.5207	-0.279817	0
620	151	-47	158.146	-0.301753	0
630	220	-71	231.173	-0.312175	0
640	288	-95	303.264	-0.318622	0
650	357	-119	376.311	-0.321751	0
660	425	-143	448.413	-0.324571	0
670	492	-166	519.249	-0.325405	0
680	560	-190	591.354	-0.327098	0
690	631	-214	666.301	-0.326971	0
700	697	-237	736.192	-0.327764	0
SourceAmp:	594	MinSinkAmp:	600	MinMagnitude:	19.0263

Amp	Real	Quad	Magnitude	Phase	Overflow
590	-23	-6	23.7697	-2.88641	0
591	-36	17	39.8121	2.70041	0
592	-27	15	30.8869	2.63449	0
593	-20	12	23.3238	2.60117	0
594	-14	10	17.2047	2.52134	0
595	-7	7	9.89949	2.35619	0
596	-2	5	5.38516	1.9513	0
597	5	4	6.40312	0.674741	0
598	12	1	12.0416	0.0831412	0
599	18	-1	18.0278	-0.0554985	0
600	24	-3	24.1868	-0.124355	0
601	31	-6	31.5753	-0.191184	0
602	38	-8	38.833	-0.207496	0
603	44	-10	45.1221	-0.223477	0
604	50	-12	51.4198	-0.235545	0
605	57	-14	58.6941	-0.240846	0
606	63	-17	65.2534	-0.263564	0
607	70	-19	72.5328	-0.265043	0
608	79	-22	82.0061	-0.2716	0
609	86	-25	89.56	-0.282901	0
610	93	-27	96.8401	-0.282555	0
SourceAmp:	594	MinSinkAmp:	596	MinMagnitude:	5.38516

