Amp	Real	Quad	Magnitude	Phase	Overflow
0	-4239	297	4249.39	3.07164	0
100	-3241	106	3242.73	3.1089	0
200	-2489	225	2499.15	3.05144	0
300	-1805	209	1817.06	3.02632	0
400	-1090	240	1116.11	2.92487	0
500	-420	156	448.036	2.78596	0
600	258	-70	267.328	-0.26494	0
700	949	-302	995.894	-0.308096	0
800	1641	-497	1714.61	-0.294082	0
900	2364	-609	2441.18	-0.252132	0
1000	3062	-691	3139	-0.221952	0
SourceAmp:	602	MinSinkAmp:	600	MinMagnitude:	267.328

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-284	-507	581.124	-2.0814	0
510	-361	155	392.869	2.73603	0
520	-296	132	324.099	2.72212	0
530	-227	108	251.382	2.69752	0
540	-162	85	182.945	2.65839	0
550	-93	61	111.221	2.56107	0
560	-23	37	43.566	2.12696	0
570	44	13	45.8803	0.287281	0
580	110	-11	110.549	-0.0996687	0
590	178	-35	181.408	-0.194152	0
600	247	-60	254.183	-0.238299	0
610	319	-85	330.13	-0.260407	0
620	385	-109	400.132	-0.275897	0
630	458	-134	477.2	-0.284632	0
640	526	-158	549.218	-0.291806	0
650	596	-183	623.462	-0.297909	0
660	666	-207	697.427	-0.301345	0
670	735	-232	770.746	-0.305749	0
680	804	-256	843.772	-0.308258	0
690	877	-281	920.918	-0.310075	0
700	944	-304	991.742	-0.311547	0
SourceAmp:	602	MinSinkAmp:	560	MinMagnitude:	43.566

Amp	Real	Quad	Magnitude	Phase	Overflow
550	-71	31	77.4726	2.72992	0
551	-86	59	104.293	2.54029	0
552	-80	56	97.6524	2.53087	0
553	-73	54	90.802	2.5047	0
554	-66	52	84.0238	2.47429	0
555	-59	49	76.6942	2.44852	0
556	-54	48	72.2496	2.41495	0
557	-47	45	65.0692	2.37793	0
558	-40	42	58	2.33181	0
559	-33	40	51.8556	2.2606	0
560	-24	37	44.1022	2.14622	0
561	-17	34	38.0132	2.03444	0
562	-10	32	33.5261	1.87368	0
563	-3	29	29.1548	1.67388	0
564	3	27	27.1662	1.46014	0
565	10	25	26.9258	1.19029	0
566	17	22	27.8029	0.912908	0
567	24	20	31.241	0.694738	0
568	29	18	34.1321	0.555494	0
569	37	16	40.3113	0.408149	0
570	44	13	45.8803	0.287281	0
SourceAmp:	602	MinSinkAmp:	565	MinMagnitude:	26.9258

