Amp	Real	Quad	Magnitude	Phase	Overflow
0	-4351	327	4363.27	3.06658	0
100	-3373	100	3374.48	3.11195	0
200	-2638	216	2646.83	3.05989	0
300	-1969	201	1979.23	3.03986	0
400	-1270	230	1290.66	2.96243	0
500	-603	184	630.448	2.84543	0
600	52	-30	60.0333	-0.523278	0
700	729	-257	772.975	-0.338934	0
800	1405	-468	1480.89	-0.321537	0
900	2105	-593	2186.93	-0.274594	0
1000	2813	-677	2893.32	-0.236177	0
SourceAmp:	600	MinSinkAmp:	600	MinMagnitude:	60.0333

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-477	-515	701.964	-2.31791	0
510	-550	192	582.55	2.80573	0
520	-486	169	514.545	2.80694	0
530	-420	147	444.982	2.80492	0
540	-356	125	377.308	2.80392	0
550	-290	101	307.085	2.80645	0
560	-222	78	235.304	2.80371	0
570	-157	55	166.355	2.80463	0
580	-92	32	97.4064	2.80686	0
590	-25	8	26.2488	2.83189	0
600	43	-16	45.8803	-0.35622	0
610	111	-40	117.987	-0.345875	0
620	177	-64	188.215	-0.346955	0
630	247	-89	262.545	-0.345842	0
640	313	-112	332.435	-0.343631	0
650	381	-136	404.545	-0.342858	0
660	450	-161	477.934	-0.343587	0
670	517	-185	549.103	-0.343636	0
680	587	-209	623.097	-0.342052	0
690	657	-233	697.093	-0.340805	0
700	723	-256	766.984	-0.340305	0
SourceAmp:	600	MinSinkAmp:	590	MinMagnitude:	26.2488

Amp	Real	Quad	Magnitude	Phase	Overflow
580	-80	17	81.7863	2.93221	0
581	-84	30	89.1964	2.79857	0
582	-78	27	82.5409	2.80835	0
583	-71	24	74.9466	2.81562	0
584	-65	22	68.6222	2.81523	0
585	-58	19	61.0328	2.82502	0
586	-51	17	53.7587	2.81984	0
587	-44	15	46.4866	2.81304	0
588	-39	13	41.1096	2.81984	0
589	-31	10	32.573	2.82955	0
590	-24	8	25.2982	2.81984	0
591	-18	6	18.9737	2.81984	0
592	-9	3	9.48683	2.81984	0
593	-3	0	3	3.14159	0
594	4	-2	4.47214	-0.463648	0
595	11	-5	12.083	-0.426627	0
596	16	-7	17.4642	-0.41241	0
597	23	-9	24.6982	-0.372988	0
598	30	-11	31.9531	-0.351445	0
599	37	-14	39.5601	-0.361729	0
600	43	-16	45.8803	-0.35622	0
SourceAmp:	600	MinSinkAmp:	593	MinMagnitude:	3

