Amp	Real	Quad	Magnitude	Phase	Overflow
0	-4380	340	4393.18	3.06412	0
100	-3388	107	3389.69	3.11002	0
200	-2638	228	2647.83	3.05538	0
300	-1958	236	1972.17	3.02164	0
400	-1252	265	1279.74	2.93301	0
500	-590	195	621.39	2.82239	0
600	76	-27	80.6536	-0.341356	0
700	763	-259	805.761	-0.327245	0
800	1446	-475	1522.02	-0.317387	0
900	2152	-604	2235.16	-0.273629	0
1000	2851	-689	2933.07	-0.237123	0
SourceAmp:	607	MinSinkAmp:	600	MinMagnitude:	80.6536

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-445	-537	697.42	-2.26278	0
510	-531	193	564.987	2.79297	0
520	-468	171	498.262	2.79128	0
530	-400	148	426.502	2.78721	0
540	-335	125	357.561	2.78446	0
550	-269	102	287.689	2.77916	0
560	-199	77	213.378	2.7724	0
570	-133	53	143.171	2.76238	0
580	-67	31	73.8241	2.70824	0
590	0	6	6	1.5708	0
600	70	-18	72.2772	-0.25169	0
610	137	-42	143.293	-0.297473	0
620	205	-67	215.671	-0.315886	0
630	275	-91	289.665	-0.319567	0
640	343	-115	361.765	-0.323499	0
650	412	-140	435.137	-0.327564	0
660	481	-164	508.19	-0.328596	0
670	551	-188	582.19	-0.328812	0
680	620	-213	655.568	-0.330916	0
690	691	-237	730.514	-0.330408	0
700	758	-261	801.676	-0.331612	0
SourceAmp:	607	MinSinkAmp:	590	MinMagnitude:	6

Amp	Real	Quad	Magnitude	Phase	Overflow
580	-50	10	50.9902	2.9442	0
581	-59	27	64.8845	2.71241	0
582	-52	25	57.6975	2.69345	0
583	-47	23	52.3259	2.68649	0
584	-39	21	44.2945	2.64765	0
585	-32	18	36.7151	2.6292	0
586	-26	16	30.5287	2.58994	0
587	-19	13	23.0217	2.54154	0
588	-12	11	16.2788	2.39965	0
589	-6	8	10	2.2143	0
590	1	6	6.08276	1.40565	0
591	8	4	8.94427	0.463648	0
592	16	1	16.0312	0.0624188	0
593	22	-1	22.0227	-0.0454233	0
594	28	-4	28.2843	-0.141897	0
595	36	-6	36.4966	-0.165149	0
596	42	-9	42.9535	-0.211093	0
597	49	-11	50.2195	-0.220829	0
598	58	-14	59.6657	-0.236849	0
599	64	-16	65.9697	-0.244979	0
600	70	-18	72.2772	-0.25169	0
SourceAmp:	607	MinSinkAmp:	590	MinMagnitude:	6.08276

