Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2987	-89	2988.33	-3.11181	0
100	-2923	44	2923.33	3.12654	0
200	-2651	106	2653.12	3.10163	0
300	-2007	82	2008.67	3.10076	0
400	-1330	53	1331.06	3.10176	0
500	-650	25	650.481	3.10315	0
600	37	-1	37.0135	-0.0270204	0
700	728	-27	728.501	-0.0370709	0
800	1415	-51	1415.92	-0.0360268	0
900	2104	-75	2105.34	-0.0356313	0
1000	2789	-97	2790.69	-0.0347655	0
SourceAmp:	602	MinSinkAmp:	600	MinMagnitude:	37.0135

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-576	12	576.125	3.12076	0
510	-579	23	579.457	3.10189	0
520	-512	20	512.39	3.10255	0
530	-441	17	441.328	3.10306	0
540	-373	14	373.263	3.10408	0
550	-304	12	304.237	3.10214	0
560	-234	9	234.173	3.10315	0
570	-166	6	166.108	3.10546	0
580	-99	4	99.0808	3.10121	0
590	-29	1	29.0172	3.10712	0
600	40	-2	40.05	-0.0499584	0
610	109	-4	109.073	-0.0366808	0
620	177	-7	177.138	-0.0395274	0
630	247	-10	247.202	-0.0404637	0
640	315	-12	315.228	-0.0380768	0
650	384	-15	384.293	-0.0390426	0
660	454	-18	454.357	-0.0396268	0
670	522	-20	522.383	-0.0382954	0
680	592	-23	592.447	-0.0388318	0
690	662	-25	662.472	-0.0377464	0
700	731	-27	731.498	-0.0369189	0
SourceAmp:	602	MinSinkAmp:	590	MinMagnitude:	29.0172

Amp	Real	Quad	Magnitude	Phase	Overflow
580	-93	3	93.0484	3.10935	0
581	-91	3	91.0494	3.10864	0
582	-85	3	85.0529	3.10631	0
583	-77	3	77.0584	3.10265	0
584	-70	3	70.0643	3.09876	0
585	-63	2	63.0317	3.10986	0
586	-57	2	57.0351	3.10652	0
587	-50	2	50.04	3.10161	0
588	-44	1	44.0114	3.11887	0
589	-37	1	37.0135	3.11457	0
590	-30	1	30.0167	3.10827	0
591	-23	1	23.0217	3.09814	0
592	-14	0	14	3.14159	0
593	-7	0	7	3.14159	0
594	0	0	0	0	0
595	7	-1	7.07107	-0.141897	0
596	13	-1	13.0384	-0.0767719	0
597	19	-1	19.0263	-0.0525831	0
598	26	-1	26.0192	-0.0384426	0
599	34	-1	34.0147	-0.0294033	0
600	40	-2	40.05	-0.0499584	0
SourceAmp:	602	MinSinkAmp:	594	MinMagnitude:	0

