Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2996	-89	2997.32	-3.1119	0
100	-2927	41	2927.29	3.12759	0
200	-2661	105	2663.07	3.10215	0
300	-2036	85	2037.77	3.09987	0
400	-1365	57	1366.19	3.09986	0
500	-688	29	688.611	3.09947	0
600	-5	3	5.83095	2.60117	0
700	683	-23	683.387	-0.0336622	0
800	1364	-47	1364.81	-0.0344439	0
900	2048	-71	2049.23	-0.0346541	0
1000	2734	-94	2735.62	-0.0343683	0
SourceAmp:	605	MinSinkAmp:	600	MinMagnitude:	5.83095

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-624	18	624.26	3.11275	0
510	-619	27	619.589	3.098	0
520	-552	24	552.521	3.09814	0
530	-482	21	482.457	3.09805	0
540	-414	19	414.436	3.09573	0
550	-345	16	345.371	3.09525	0
560	-275	13	275.307	3.09436	0
570	-207	10	207.241	3.09332	0
580	-140	8	140.228	3.08451	0
590	-71	5	71.1758	3.07129	0
600	-2	2	2.82843	2.35619	0
610	67	0	67	0	0
620	134	-3	134.034	-0.0223843	0
630	205	-5	205.061	-0.0243854	0
640	272	-8	272.118	-0.0294033	0
650	341	-11	341.177	-0.0322469	0
660	410	-13	410.206	-0.0316967	0
670	478	-16	478.268	-0.0334603	0
680	547	-18	547.296	-0.0328949	0
690	618	-21	618.357	-0.0339675	0
700	685	-24	685.42	-0.0350222	0
SourceAmp:	605	MinSinkAmp:	600	MinMagnitude:	2.82843

Amp	Real	Quad	Magnitude	Phase	Overflow
590	-68	4	68.1175	3.08284	0
591	-64	5	64.195	3.06363	0
592	-56	4	56.1427	3.07029	0
593	-49	4	49.163	3.06014	0
594	-42	4	42.19	3.04664	0
595	-35	4	35.2278	3.0278	0
596	-29	3	29.1548	3.03851	0
597	-22	3	22.2036	3.00606	0
598	-15	3	15.2971	2.9442	0
599	-9	3	9.48683	2.81984	0
600	-2	2	2.82843	2.35619	0
601	5	2	5.38516	0.380506	0
602	11	2	11.1803	0.179853	0
603	18	2	18.1108	0.110657	0
604	24	1	24.0208	0.0416426	0
605	31	1	31.0161	0.0322469	0
606	38	1	38.0132	0.0263097	0
607	45	1	45.0111	0.0222186	0
608	53	0	53	0	0
609	60	0	60	0	0
610	67	0	67	0	0
SourceAmp:	605	MinSinkAmp:	600	MinMagnitude:	2.82843

