OffsetValue	AccumulatedValue	Overflow
-300	-153505
-200	-57154
-100	43338
0	144390
100	245059
200	344931
300	438460

-100	43191
-90	53410
-80	63456
-70	73358
-60	83640
-50	93717
-40	103655
-30	113983
-20	124081
-10	133968
0	144292
10	154497
20	164350
30	174411
40	184705
50	194576
60	204651
70	214845
80	224792
90	234831
100	244979

0	144226
1	145311
2	146343
3	147319
4	148349
5	149423
6	150434
7	151427
8	152450
9	153483
10	154529
11	155558
12	156579
13	157586
14	158613
15	159675
16	160377
17	161370
18	162403
19	163408
20	164401
GNDAccumulatedData	153710	MinAccumulatedData	153483	MinDCOffsetValue	9
