OffsetValue	AccumulatedValue	Overflow
-300	-139472
-200	-44025
-100	56445
0	157674
100	259043
200	359528
300	453503

-100	56329
-90	66528
-80	76587
-70	86572
-60	96806
-50	106972
-40	116890
-30	127255
-20	137342
-10	147239
0	157556
10	167891
20	177796
30	187920
40	198237
50	208198
60	218297
70	228620
80	238634
90	248708
100	258951

0	157540
1	158524
2	159611
3	160615
4	161638
5	162707
6	163755
7	164782
8	165833
9	166835
10	167850
11	168944
12	169966
13	170991
14	172055
15	173076
16	173782
17	174726
18	175803
19	176742
20	177783
GNDAccumulatedData	172161	MinAccumulatedData	172055	MinDCOffsetValue	14
