OffsetValue	AccumulatedValue	Overflow
-300	-81896
-200	-122
-100	72610
0	160659
100	249516
200	323654
300	405484

-100	72630
-90	81179
-80	89734
-70	98434
-60	107253
-50	115965
-40	124837
-30	133784
-20	142746
-10	151630
0	160646
10	169686
20	178692
30	187695
40	196704
50	205739
60	214549
70	223451
80	232223
90	240832
100	249477

-10	151680
-9	152541
-8	153419
-7	154307
-6	155250
-5	156125
-4	157034
-3	157983
-2	158848
-1	159722
0	160599
1	161497
2	162377
3	163371
4	164254
5	165179
6	166113
7	166994
8	167835
9	168774
10	169664
GNDAccumulatedData	164215	MinAccumulatedData	164254	MinDCOffsetValue	4
