Amp	Real	Quad	Magnitude	Phase	Overflow
0	1339	3072	3351.13	1.15975	0
100	1059	2779	2973.94	1.20671	0
200	673	2089	2194.73	1.25913	0
300	320	1399	1435.13	1.34593	0
400	45	664	665.523	1.50313	0
500	-134	-209	248.268	-2.14092	0
600	-403	-976	1055.93	-1.96238	0
700	-818	-1556	1757.91	-2.0548	0
800	-1317	-2132	2505.98	-2.12415	0
900	-1842	-2713	3279.23	-2.16726	0
1000	-2393	-3302	4077.95	-2.19792	0
SourceAmp:	494	MinSinkAmp:	500	MinMagnitude:	248.268

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-575	886	1056.23	2.14646	0
410	29	572	572.735	1.52014	0
420	11	486	486.124	1.54817	0
430	-6	399	399.045	1.58583	0
440	-23	308	308.858	1.64533	0
450	-36	211	214.049	1.73979	0
460	-49	113	123.167	1.97995	0
470	-61	13	62.3699	2.93162	0
480	-75	-85	113.358	-2.29378	0
490	-89	-183	203.494	-2.02346	0
500	-102	-282	299.88	-1.91786	0
510	-115	-379	396.063	-1.8654	0
520	-128	-476	492.91	-1.83349	0
530	-149	-552	571.756	-1.83444	0
540	-169	-632	654.206	-1.83209	0
550	-195	-700	726.653	-1.84248	0
560	-225	-759	791.648	-1.85899	0
570	-258	-817	856.769	-1.87668	0
580	-293	-873	920.857	-1.89461	0
590	-330	-930	986.813	-1.91178	0
600	-368	-988	1054.31	-1.92735	0
SourceAmp:	494	MinSinkAmp:	470	MinMagnitude:	62.3699

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-157	262	305.439	2.11065	0
461	-49	102	113.159	2.01863	0
462	-51	93	106.066	2.0724	0
463	-52	83	97.9439	2.13048	0
464	-53	71	88.6002	2.21204	0
465	-55	60	81.3941	2.31274	0
466	-56	51	75.743	2.40289	0
467	-57	40	69.6348	2.52969	0
468	-58	32	66.242	2.63743	0
469	-59	22	62.9682	2.78468	0
470	-60	12	61.1882	2.9442	0
471	-61	2	61.0328	3.10882	0
472	-62	-7	62.3939	-3.02917	0
473	-64	-17	66.2193	-2.88196	0
474	-65	-26	70.0071	-2.76109	0
475	-67	-36	76.0592	-2.64854	0
476	-68	-44	80.9938	-2.56729	0
477	-70	-54	88.4081	-2.48452	0
478	-71	-65	96.2601	-2.40028	0
479	-73	-75	104.661	-2.34268	0
480	-74	-86	113.455	-2.28133	0
SourceAmp:	494	MinSinkAmp:	471	MinMagnitude:	61.0328

