Amp	Real	Quad	Magnitude	Phase	Overflow
0	1430	3175	3482.17	1.14762	0
100	1119	2936	3142.01	1.20666	0
200	752	2258	2379.93	1.24931	0
300	414	1577	1630.44	1.31407	0
400	151	859	872.171	1.39679	0
500	-10	-8	12.8062	-2.46685	0
600	-261	-781	823.457	-1.89331	0
700	-653	-1374	1521.28	-2.01445	0
800	-1145	-1948	2259.59	-2.10218	0
900	-1662	-2524	3022.06	-2.15311	0
1000	-2209	-3111	3815.49	-2.18824	0
SourceAmp:	478	MinSinkAmp:	500	MinMagnitude:	12.8062

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-479	1020	1126.87	2.00984	0
410	136	768	779.949	1.39553	0
420	119	683	693.289	1.3983	0
430	102	597	605.651	1.40158	0
440	87	510	517.367	1.40183	0
450	72	424	430.07	1.40259	0
460	59	332	337.202	1.39492	0
470	47	233	237.693	1.37175	0
480	35	135	139.463	1.31712	0
490	22	37	43.0465	1.03436	0
500	12	-58	59.2284	-1.36678	0
510	1	-156	156.003	-1.56439	0
520	-11	-252	252.24	-1.61442	0
530	-24	-350	350.822	-1.63926	0
540	-41	-430	431.95	-1.66586	0
550	-59	-513	516.382	-1.6853	0
560	-83	-582	587.889	-1.71245	0
570	-113	-640	649.899	-1.74556	0
580	-144	-696	710.74	-1.77481	0
590	-178	-752	772.779	-1.80322	0
600	-215	-809	837.082	-1.83055	0
SourceAmp:	478	MinSinkAmp:	490	MinMagnitude:	43.0465

Amp	Real	Quad	Magnitude	Phase	Overflow
480	-58	266	272.25	1.78548	0
481	35	125	129.808	1.29779	0
482	33	114	118.68	1.28902	0
483	32	105	109.768	1.27498	0
484	31	97	101.833	1.26147	0
485	30	86	91.0824	1.23516	0
486	28	75	80.0562	1.21349	0
487	27	66	71.3092	1.18248	0
488	26	57	62.6498	1.14285	0
489	24	47	52.7731	1.09867	0
490	23	37	43.566	1.01463	0
491	21	28	35	0.927295	0
492	20	20	28.2843	0.785398	0
493	19	11	21.9545	0.524796	0
494	18	1	18.0278	0.0554985	0
495	18	-8	19.6977	-0.418224	0
496	17	-19	25.4951	-0.840897	0
497	16	-29	33.121	-1.06663	0
498	15	-39	41.7852	-1.20362	0
499	14	-49	50.9608	-1.2925	0
500	13	-58	59.439	-1.3503	0
SourceAmp:	478	MinSinkAmp:	494	MinMagnitude:	18.0278

