Amp	Real	Quad	Magnitude	Phase	Overflow
0	1498	3150	3488.05	1.12689	0
100	1205	2942	3179.21	1.18205	0
200	843	2268	2419.6	1.21493	0
300	512	1596	1676.11	1.26037	0
400	249	893	927.065	1.29887	0
500	87	14	88.1192	0.159552	0
600	-168	-753	771.513	-1.79031	0
700	-570	-1337	1453.43	-1.97379	0
800	-1060	-1904	2179.18	-2.07879	0
900	-1575	-2474	2932.8	-2.13771	0
1000	-2117	-3051	3713.53	-2.1774	0
SourceAmp:	480	MinSinkAmp:	500	MinMagnitude:	88.1192

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-420	1008	1092	1.96559	0
410	233	801	834.2	1.28772	0
420	215	717	748.541	1.27947	0
430	199	633	663.544	1.2662	0
440	182	545	574.586	1.2485	0
450	166	460	489.036	1.22447	0
460	153	369	399.462	1.17774	0
470	140	272	305.915	1.09545	0
480	127	174	215.418	0.940294	0
490	114	77	137.568	0.594051	0
500	101	-18	102.591	-0.176366	0
510	88	-115	144.807	-0.917627	0
520	76	-211	224.27	-1.22507	0
530	57	-296	301.438	-1.38056	0
540	38	-374	375.926	-1.46954	0
550	18	-454	454.357	-1.53117	0
560	-4	-536	536.015	-1.57826	0
570	-31	-601	601.799	-1.62233	0
580	-62	-658	660.915	-1.66474	0
590	-96	-715	721.416	-1.70426	0
600	-133	-773	784.358	-1.74118	0
SourceAmp:	480	MinSinkAmp:	500	MinMagnitude:	102.591

Amp	Real	Quad	Magnitude	Phase	Overflow
490	4	226	226.035	1.5531	0
491	113	68	131.883	0.54172	0
492	112	59	126.59	0.484846	0
493	110	50	120.83	0.426627	0
494	109	40	116.108	0.351714	0
495	108	30	112.089	0.270947	0
496	106	19	107.689	0.177362	0
497	105	9	105.385	0.0855053	0
498	104	0	104	0	0
499	103	-10	103.484	-0.096784	0
500	101	-18	102.591	-0.176366	0
501	100	-28	103.846	-0.273009	0
502	99	-37	105.688	-0.357663	0
503	98	-47	108.688	-0.447188	0
504	97	-57	112.508	-0.531273	0
505	95	-68	116.829	-0.621245	0
506	94	-77	121.511	-0.686309	0
507	93	-87	127.35	-0.752077	0
508	92	-95	132.246	-0.80144	0
509	91	-105	138.946	-0.856706	0
510	89	-115	145.417	-0.912166	0
SourceAmp:	480	MinSinkAmp:	500	MinMagnitude:	102.591

