Amp	Real	Quad	Magnitude	Phase	Overflow
0	1387	3115	3409.84	1.15189	0
100	1098	2827	3032.74	1.20033	0
200	712	2143	2258.18	1.25003	0
300	355	1459	1501.57	1.33212	0
400	61	755	757.46	1.49018	0
500	-112	-133	173.876	-2.27069	0
600	-374	-908	982.008	-1.96151	0
700	-775	-1492	1681.28	-2.04987	0
800	-1266	-2062	2419.63	-2.12142	0
900	-1783	-2635	3181.56	-2.16569	0
1000	-2331	-3219	3974.36	-2.19754	0
SourceAmp:	500	MinSinkAmp:	500	MinMagnitude:	173.876

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-548	958	1103.66	2.09039	0
410	44	664	665.456	1.50463	0
420	25	578	578.54	1.52757	0
430	8	491	491.065	1.5545	0
440	-9	401	401.101	1.59324	0
450	-23	307	307.86	1.64558	0
460	-37	209	212.25	1.74601	0
470	-51	110	121.248	2.00493	0
480	-65	12	66.0984	2.95903	0
490	-78	-86	116.103	-2.30745	0
500	-93	-184	206.167	-2.03878	0
510	-107	-282	301.617	-1.93345	0
520	-121	-379	397.847	-1.87983	0
530	-138	-464	484.087	-1.85988	0
540	-158	-545	567.441	-1.85297	0
550	-177	-626	650.542	-1.84635	0
560	-203	-699	727.88	-1.85344	0
570	-234	-759	794.252	-1.86985	0
580	-264	-813	854.789	-1.88478	0
590	-300	-871	921.217	-1.9025	0
600	-337	-928	987.296	-1.91913	0
SourceAmp:	500	MinSinkAmp:	480	MinMagnitude:	66.0984

Amp	Real	Quad	Magnitude	Phase	Overflow
470	-151	260	300.668	2.09696	0
471	-52	101	113.6	2.04625	0
472	-54	89	104.101	2.11616	0
473	-55	79	96.2601	2.17897	0
474	-56	69	88.8651	2.25257	0
475	-58	59	82.7345	2.34765	0
476	-59	51	77.9872	2.42879	0
477	-60	42	73.2393	2.53087	0
478	-62	32	69.7711	2.66513	0
479	-63	22	66.7308	2.80563	0
480	-65	11	65.9242	2.97395	0
481	-66	1	66.0076	3.12644	0
482	-68	-9	68.593	-3.01	0
483	-69	-19	71.5681	-2.87289	0
484	-70	-27	75.0267	-2.77346	0
485	-71	-38	80.5295	-2.65017	0
486	-72	-46	85.44	-2.57307	0
487	-73	-57	92.6175	-2.47866	0
488	-75	-67	100.568	-2.41247	0
489	-76	-78	108.904	-2.34321	0
490	-78	-87	116.846	-2.3017	0
SourceAmp:	500	MinSinkAmp:	480	MinMagnitude:	65.9242

