Amp	Real	Quad	Magnitude	Phase	Overflow
0	1377	3087	3380.19	1.15122	0
100	1072	2826	3022.49	1.20823	0
200	699	2131	2242.71	1.25384	0
300	362	1433	1478.02	1.32336	0
400	121	652	663.133	1.3873	0
500	-39	-266	268.844	-1.71638	0
600	-325	-1007	1058.15	-1.88298	0
700	-765	-1585	1759.96	-2.02047	0
800	-1278	-2164	2513.2	-2.10426	0
900	-1814	-2746	3291.07	-2.15459	0
1000	-2379	-3338	4099.01	-2.19	0
SourceAmp:	471	MinSinkAmp:	500	MinMagnitude:	268.844

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-563	865	1032.08	2.14778	0
410	106	559	568.961	1.3834	0
420	90	472	480.504	1.38238	0
430	75	380	387.331	1.37593	0
440	62	280	286.782	1.35288	0
450	49	180	186.55	1.30501	0
460	36	82	89.5545	1.15711	0
470	23	-19	29.8329	-0.690446	0
480	10	-120	120.416	-1.48766	0
490	-3	-220	220.02	-1.58443	0
500	-19	-310	310.582	-1.63201	0
510	-38	-394	395.828	-1.66695	0
520	-45	-505	507.001	-1.65967	0
530	-78	-560	565.406	-1.70919	0
540	-100	-640	647.765	-1.72579	0
550	-124	-719	729.614	-1.74158	0
560	-156	-780	795.447	-1.76819	0
570	-190	-838	859.269	-1.79376	0
580	-226	-894	922.124	-1.81841	0
590	-264	-952	987.927	-1.84131	0
600	-305	-1011	1056	-1.8638	0
SourceAmp:	471	MinSinkAmp:	470	MinMagnitude:	29.8329

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-107	261	282.082	1.95986	0
461	35	71	79.1581	1.1128	0
462	34	61	69.8355	1.06231	0
463	32	51	60.208	1.01044	0
464	30	37	47.634	0.889498	0
465	29	27	39.6232	0.749699	0
466	28	17	32.7567	0.545655	0
467	27	8	28.1603	0.288055	0
468	26	0	26	0	0
469	25	-10	26.9258	-0.380506	0
470	24	-19	30.6105	-0.669639	0
471	22	-30	37.2022	-0.938047	0
472	22	-39	44.7772	-1.05719	0
473	21	-49	53.3104	-1.1659	0
474	19	-59	61.9839	-1.25925	0
475	18	-70	72.2772	-1.31911	0
476	17	-79	80.8084	-1.35884	0
477	16	-89	90.4268	-1.39292	0
478	14	-99	99.985	-1.43031	0
479	13	-109	109.772	-1.45209	0
480	11	-120	120.503	-1.47939	0
SourceAmp:	471	MinSinkAmp:	468	MinMagnitude:	26

