Amp	Real	Quad	Magnitude	Phase	Overflow
0	1436	3184	3492.84	1.14711	0
100	1144	2950	3164.05	1.20085	0
200	767	2270	2396.08	1.24495	0
300	412	1590	1642.51	1.31725	0
400	103	910	915.811	1.45809	0
500	-89	125	153.447	2.18953	0
600	-325	-640	717.792	-2.04067	0
700	-697	-1238	1420.72	-2.08357	0
800	-1176	-1803	2152.62	-2.14875	0
900	-1683	-2370	2906.78	-2.18829	0
1000	-2220	-2949	3691.21	-2.21609	0
SourceAmp:	493	MinSinkAmp:	500	MinMagnitude:	153.447

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-525	1138	1253.26	2.00304	0
410	76	840	843.431	1.48057	0
420	51	772	773.683	1.50483	0
430	28	703	703.557	1.53099	0
440	7	626	626.039	1.55961	0
450	-9	542	542.075	1.5874	0
460	-23	460	460.575	1.62075	0
470	-38	371	372.941	1.67287	0
480	-50	276	280.492	1.75001	0
490	-61	181	191.003	1.89586	0
500	-72	85	111.396	2.27358	0
510	-81	-11	81.7435	-3.00662	0
520	-92	-105	139.603	-2.2903	0
530	-105	-205	230.326	-2.04415	0
540	-117	-288	310.858	-1.95668	0
550	-134	-372	395.399	-1.91654	0
560	-153	-453	478.14	-1.89652	0
570	-178	-513	543.004	-1.90478	0
580	-207	-569	605.483	-1.91971	0
590	-239	-625	669.138	-1.93604	0
600	-274	-682	734.983	-1.95282	0
SourceAmp:	493	MinSinkAmp:	510	MinMagnitude:	81.7435

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-156	213	264.017	2.20293	0
501	-72	75	103.966	2.33579	0
502	-73	64	97.0824	2.42179	0
503	-74	54	91.6079	2.51119	0
504	-75	45	87.4643	2.60117	0
505	-76	35	83.672	2.71002	0
506	-77	25	80.9568	2.82765	0
507	-78	15	79.4292	2.9516	0
508	-78	8	78.4092	3.03939	0
509	-79	-2	79.0253	-3.11628	0
510	-81	-12	81.8841	-2.99451	0
511	-82	-22	84.8999	-2.87947	0
512	-83	-29	87.9204	-2.80545	0
513	-84	-40	93.0376	-2.69717	0
514	-86	-50	99.4786	-2.61497	0
515	-87	-60	105.683	-2.53784	0
516	-88	-67	110.603	-2.49086	0
517	-89	-77	117.686	-2.42836	0
518	-90	-87	125.176	-2.37314	0
519	-91	-97	133.004	-2.32429	0
520	-92	-105	139.603	-2.2903	0
SourceAmp:	493	MinSinkAmp:	508	MinMagnitude:	78.4092

