Amp	Real	Quad	Magnitude	Phase	Overflow
0	1451	3108	3430.02	1.13401	0
100	1128	2888	3100.47	1.19844	0
200	752	2212	2336.33	1.24309	0
300	400	1538	1589.16	1.31636	0
400	101	858	863.924	1.45362	0
500	-79	26	83.1685	2.82364	0
600	-323	-720	789.132	-1.99249	0
700	-722	-1284	1473.07	-2.08304	0
800	-1205	-1846	2204.48	-2.14911	0
900	-1716	-2412	2960.14	-2.18916	0
1000	-2255	-2988	3743.42	-2.21729	0
SourceAmp:	509	MinSinkAmp:	500	MinMagnitude:	83.1685

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-494	1037	1148.65	2.01537	0
410	83	774	778.438	1.46397	0
420	64	691	693.957	1.47844	0
430	45	607	608.666	1.4968	0
440	27	521	521.699	1.51902	0
450	10	438	438.114	1.54797	0
460	-8	354	354.09	1.59339	0
470	-25	269	270.159	1.66347	0
480	-42	184	188.733	1.79521	0
490	-58	97	113.018	2.1097	0
500	-70	5	70.1783	3.07029	0
510	-84	-89	122.381	-2.3273	0
520	-96	-185	208.425	-2.04946	0
530	-119	-253	279.589	-2.01045	0
540	-138	-329	356.77	-1.96796	0
550	-158	-410	439.39	-1.93862	0
560	-179	-490	521.671	-1.92104	0
570	-202	-561	596.259	-1.91642	0
580	-232	-617	659.176	-1.93045	0
590	-265	-673	723.294	-1.94591	0
600	-301	-730	789.621	-1.96189	0
SourceAmp:	509	MinSinkAmp:	500	MinMagnitude:	70.1783

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-158	229	278.218	2.17475	0
491	-59	88	105.948	2.16142	0
492	-61	80	100.603	2.22225	0
493	-62	71	94.2603	2.28863	0
494	-64	62	89.1067	2.37207	0
495	-65	53	83.8689	2.45754	0
496	-66	41	77.6981	2.58572	0
497	-67	31	73.8241	2.70824	0
498	-68	22	71.4703	2.82869	0
499	-70	12	71.0211	2.97181	0
500	-71	5	71.1758	3.07129	0
501	-72	-4	72.111	-3.08609	0
502	-74	-13	75.1332	-2.96769	0
503	-75	-21	77.8845	-2.86858	0
504	-77	-29	82.28	-2.7814	0
505	-79	-38	87.6641	-2.69325	0
506	-81	-46	93.1504	-2.62511	0
507	-83	-55	99.5691	-2.55638	0
508	-84	-61	103.812	-2.5135	0
509	-86	-69	110.259	-2.46544	0
510	-87	-78	116.846	-2.41069	0
SourceAmp:	509	MinSinkAmp:	499	MinMagnitude:	71.0211

