Amp	Real	Quad	Magnitude	Phase	Overflow
0	1360	3106	3390.7	1.15808	0
100	1067	2821	3016.05	1.20919	0
200	675	2133	2237.26	1.26431	0
300	310	1443	1475.92	1.35918	0
400	12	724	724.099	1.55422	0
500	-181	-133	224.611	-2.50789	0
600	-447	-913	1016.55	-2.02609	0
700	-837	-1507	1723.84	-2.07778	0
800	-1329	-2076	2464.96	-2.14023	0
900	-1848	-2650	3230.73	-2.17975	0
1000	-2398	-3233	4025.26	-2.20898	0
SourceAmp:	500	MinSinkAmp:	500	MinMagnitude:	224.611

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-566	960	1114.43	2.10352	0
410	-6	632	632.028	1.58029	0
420	-25	547	547.571	1.61647	0
430	-44	459	461.104	1.66636	0
440	-63	371	376.311	1.739	0
450	-81	285	296.287	1.84771	0
460	-97	194	216.899	2.03444	0
470	-112	94	146.219	2.44335	0
480	-125	-6	125.144	-3.09363	0
490	-140	-104	174.402	-2.50268	0
500	-154	-201	253.213	-2.22457	0
510	-168	-299	342.965	-2.08271	0
520	-182	-396	435.821	-2.0016	0
530	-196	-495	532.392	-1.94781	0
540	-213	-579	616.936	-1.92331	0
550	-234	-658	698.37	-1.91247	0
560	-261	-719	764.907	-1.91901	0
570	-292	-777	830.056	-1.93027	0
580	-324	-832	892.861	-1.94215	0
590	-359	-889	958.75	-1.9546	0
600	-397	-947	1026.85	-1.96776	0
SourceAmp:	500	MinSinkAmp:	480	MinMagnitude:	125.144

Amp	Real	Quad	Magnitude	Phase	Overflow
470	-189	218	288.522	2.28506	0
471	-112	84	140	2.49809	0
472	-114	72	134.833	2.57828	0
473	-115	63	131.126	2.64042	0
474	-116	53	127.534	2.71302	0
475	-117	43	124.652	2.78939	0
476	-118	34	122.801	2.86106	0
477	-120	24	122.376	2.9442	0
478	-121	14	121.807	3.0264	0
479	-123	5	123.102	3.10096	0
480	-124	-6	124.145	-3.09324	0
481	-126	-16	127.012	-3.01528	0
482	-127	-26	129.634	-2.93966	0
483	-128	-36	132.966	-2.86743	0
484	-130	-44	137.244	-2.81523	0
485	-131	-54	141.693	-2.7506	0
486	-133	-64	147.597	-2.6931	0
487	-134	-73	152.594	-2.64277	0
488	-136	-85	160.378	-2.58299	0
489	-137	-94	166.148	-2.54024	0
490	-139	-104	173.6	-2.49924	0
SourceAmp:	500	MinSinkAmp:	478	MinMagnitude:	121.807

