Amp	Real	Quad	Magnitude	Phase	Overflow
0	1494	3186	3518.9	1.13232	0
100	1190	2983	3211.6	1.19122	0
200	833	2315	2460.31	1.22539	0
300	505	1646	1721.73	1.27311	0
400	236	967	995.382	1.33142	0
500	91	94	130.832	0.801613	0
600	-141	-673	687.612	-1.77732	0
700	-523	-1265	1368.85	-1.96283	0
800	-1001	-1831	2086.76	-2.0711	0
900	-1508	-2401	2835.29	-2.1316	0
1000	-2043	-2981	3613.89	-2.17162	0
SourceAmp:	473	MinSinkAmp:	500	MinMagnitude:	130.832

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-415	1072	1149.53	1.94016	0
410	221	879	906.356	1.32448	0
420	205	794	820.037	1.31813	0
430	189	712	736.658	1.31133	0
440	173	624	647.538	1.30035	0
450	159	541	563.881	1.28495	0
460	147	457	480.06	1.25959	0
470	134	361	385.068	1.21537	0
480	122	263	289.919	1.13646	0
490	112	169	202.744	0.98553	0
500	101	73	124.619	0.625846	0
510	90	-22	92.6499	-0.239743	0
520	79	-116	140.346	-0.972913	0
530	66	-211	221.081	-1.26764	0
540	49	-289	293.125	-1.40284	0
550	31	-371	372.293	-1.48743	0
560	11	-453	453.134	-1.54652	0
570	-9	-529	529.077	-1.58781	0
580	-36	-587	588.103	-1.63205	0
590	-68	-644	647.58	-1.676	0
600	-103	-702	709.516	-1.71648	0
SourceAmp:	473	MinSinkAmp:	510	MinMagnitude:	92.6499

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-3	215	215.021	1.58475	0
501	100	62	117.661	0.554996	0
502	99	53	112.294	0.491529	0
503	98	43	107.019	0.413481	0
504	96	33	101.514	0.331096	0
505	95	24	97.9847	0.247454	0
506	94	14	95.0368	0.147849	0
507	93	5	93.1343	0.0537117	0
508	92	-3	92.0489	-0.0325971	0
509	91	-13	91.9239	-0.141897	0
510	90	-22	92.6499	-0.239743	0
511	89	-32	94.578	-0.345158	0
512	88	-41	97.0824	-0.436005	0
513	87	-51	100.846	-0.530216	0
514	86	-60	104.862	-0.609163	0
515	85	-69	109.481	-0.681873	0
516	84	-78	114.63	-0.748378	0
517	83	-87	120.241	-0.808923	0
518	81	-96	125.607	-0.869942	0
519	80	-104	131.21	-0.915101	0
520	78	-113	137.306	-0.966634	0
SourceAmp:	473	MinSinkAmp:	509	MinMagnitude:	91.9239

