Amp	Real	Quad	Magnitude	Phase	Overflow
0	1451	3143	3461.77	1.13829	0
100	1171	2904	3131.21	1.1875	0
200	793	2224	2361.15	1.22829	0
300	438	1544	1604.92	1.29438	0
400	139	858	869.186	1.41019	0
500	-60	58	83.4506	2.37314	0
600	-316	-711	778.06	-1.98902	0
700	-676	-1331	1492.83	-2.04074	0
800	-1155	-1892	2216.68	-2.11888	0
900	-1663	-2460	2969.37	-2.16524	0
1000	-2200	-3036	3749.31	-2.19787	0
SourceAmp:	499	MinSinkAmp:	500	MinMagnitude:	83.4506

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-460	1049	1145.43	1.98406	0
410	119	775	784.083	1.41844	0
420	100	693	700.178	1.42749	0
430	81	608	613.372	1.43835	0
440	64	522	525.909	1.4488	0
450	46	438	440.409	1.46616	0
460	29	353	354.189	1.48883	0
470	12	266	266.271	1.52571	0
480	-4	181	181.044	1.59289	0
490	-19	88	90.0278	1.78344	0
500	-31	-7	31.7805	-2.91951	0
510	-42	-103	111.234	-1.95798	0
520	-56	-201	208.655	-1.84251	0
530	-68	-299	306.635	-1.79442	0
540	-80	-394	402.04	-1.77112	0
550	-94	-484	493.044	-1.76262	0
560	-118	-547	559.583	-1.78326	0
570	-146	-606	623.339	-1.80721	0
580	-176	-662	684.996	-1.83065	0
590	-210	-719	749.04	-1.85496	0
600	-245	-775	812.804	-1.87698	0
SourceAmp:	499	MinSinkAmp:	500	MinMagnitude:	31.7805

Amp	Real	Quad	Magnitude	Phase	Overflow
490	-82	183	200.532	1.99206	0
491	-20	78	80.5233	1.8218	0
492	-21	69	72.1249	1.86624	0
493	-22	59	62.9682	1.92771	0
494	-23	49	54.1295	2.00966	0
495	-24	39	45.793	2.12245	0
496	-26	30	39.6989	2.28489	0
497	-27	20	33.6006	2.50404	0
498	-29	10	30.6757	2.80953	0
499	-30	1	30.0167	3.10827	0
500	-31	-7	31.7805	-2.91951	0
501	-31	-18	35.8469	-2.61553	0
502	-32	-27	41.8688	-2.44074	0
503	-33	-37	49.5782	-2.29911	0
504	-35	-47	58.6003	-2.21088	0
505	-36	-56	66.5733	-2.14213	0
506	-37	-67	76.5376	-2.07536	0
507	-39	-77	86.3134	-2.03963	0
508	-40	-85	93.9415	-2.01064	0
509	-41	-95	103.47	-1.97823	0
510	-42	-105	113.088	-1.9513	0
SourceAmp:	499	MinSinkAmp:	499	MinMagnitude:	30.0167

