Amp	Real	Quad	Magnitude	Phase	Overflow
0	1505	3073	3421.75	1.11538	0
100	1252	2853	3115.62	1.15726	0
200	890	2166	2341.72	1.18093	0
300	557	1482	1583.22	1.21129	0
400	288	777	828.657	1.21584	0
500	93	-15	94.2019	-0.159913	0
600	-166	-789	806.274	-1.77816	0
700	-579	-1378	1494.7	-1.96857	0
800	-1078	-1959	2236.02	-2.07386	0
900	-1602	-2544	3006.38	-2.13278	0
1000	-2153	-3138	3805.58	-2.17214	0
SourceAmp:	499	MinSinkAmp:	500	MinMagnitude:	94.2019

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-393	911	992.154	1.97807	0
410	272	686	737.957	1.19331	0
420	256	602	654.171	1.16871	0
430	239	517	569.57	1.13778	0
440	223	430	484.385	1.09238	0
450	208	346	403.708	1.02953	0
460	192	261	324.014	0.936554	0
470	177	174	248.204	0.776851	0
480	162	87	183.883	0.492836	0
490	148	0	148	0	0
500	137	-94	166.148	-0.601357	0
510	127	-193	231.037	-0.988796	0
520	116	-288	310.483	-1.1879	0
530	101	-378	391.261	-1.3097	0
540	82	-454	461.346	-1.39211	0
550	54	-514	516.829	-1.46612	0
560	23	-574	574.461	-1.53075	0
570	-10	-631	631.079	-1.58664	0
580	-45	-688	689.47	-1.63611	0
590	-83	-745	749.609	-1.68175	0
600	-122	-803	812.215	-1.72157	0
SourceAmp:	499	MinSinkAmp:	490	MinMagnitude:	148

Amp	Real	Quad	Magnitude	Phase	Overflow
480	57	199	207.002	1.29183	0
481	161	76	178.037	0.441038	0
482	160	68	173.851	0.401871	0
483	158	59	168.656	0.357383	0
484	157	52	165.387	0.319839	0
485	156	43	161.818	0.268962	0
486	155	34	158.685	0.215935	0
487	153	25	155.029	0.161967	0
488	152	17	152.948	0.111379	0
489	151	7	151.162	0.0463245	0
490	149	-1	149.003	-0.00671131	0
491	148	-11	148.408	-0.0741879	0
492	147	-17	147.98	-0.115135	0
493	145	-27	147.492	-0.184098	0
494	144	-36	148.432	-0.244979	0
495	143	-46	150.217	-0.311225	0
496	142	-57	153.013	-0.38172	0
497	140	-67	155.206	-0.446358	0
498	139	-77	158.902	-0.505876	0
499	139	-87	163.982	-0.559246	0
500	138	-95	167.538	-0.602902	0
SourceAmp:	499	MinSinkAmp:	493	MinMagnitude:	147.492

