Amp	Real	Quad	Magnitude	Phase	Overflow
0	1359	3069	3356.43	1.15393	0
100	1097	2783	2991.4	1.19532	0
200	718	2090	2209.89	1.23989	0
300	368	1397	1444.66	1.31323	0
400	85	689	694.223	1.44805	0
500	-80	-198	213.551	-1.95478	0
600	-346	-965	1025.15	-1.91507	0
700	-763	-1546	1724.03	-2.02926	0
800	-1263	-2122	2469.42	-2.10767	0
900	-1788	-2704	3241.69	-2.15503	0
1000	-2341	-3293	4040.31	-2.1888	0
SourceAmp:	505	MinSinkAmp:	500	MinMagnitude:	213.551

Amp	Real	Quad	Magnitude	Phase	Overflow
400	-560	904	1063.4	2.12541	0
410	69	596	599.981	1.45554	0
420	53	512	514.736	1.46765	0
430	37	424	425.611	1.48375	0
440	21	332	332.663	1.50763	0
450	9	236	236.172	1.53268	0
460	-4	137	137.058	1.59999	0
470	-15	35	38.0789	1.97569	0
480	-27	-61	66.7083	-1.9875	0
490	-40	-161	165.895	-1.81431	0
500	-53	-260	265.347	-1.77189	0
510	-65	-357	362.869	-1.7509	0
520	-77	-455	461.469	-1.73844	0
530	-99	-528	537.201	-1.75614	0
540	-118	-610	621.308	-1.76188	0
550	-141	-684	698.382	-1.77409	0
560	-171	-745	764.373	-1.79642	0
570	-204	-803	828.508	-1.81958	0
580	-238	-859	891.361	-1.84108	0
590	-275	-916	956.39	-1.86245	0
600	-314	-975	1024.31	-1.88236	0
SourceAmp:	505	MinSinkAmp:	470	MinMagnitude:	38.0789

Amp	Real	Quad	Magnitude	Phase	Overflow
460	-117	284	307.156	1.96158	0
461	-4	126	126.063	1.60253	0
462	-5	117	117.107	1.61351	0
463	-7	107	107.229	1.63612	0
464	-8	94	94.3398	1.6557	0
465	-9	84	84.4808	1.67753	0
466	-11	73	73.8241	1.72036	0
467	-12	64	65.1153	1.75614	0
468	-13	54	55.5428	1.80704	0
469	-14	44	46.1736	1.87885	0
470	-15	34	37.1618	1.98629	0
471	-16	24	28.8444	2.1588	0
472	-17	14	22.0227	2.45267	0
473	-18	4	18.4391	2.92292	0
474	-19	-5	19.6469	-2.88427	0
475	-20	-14	24.4131	-2.53087	0
476	-20	-23	30.4795	-2.28654	0
477	-22	-32	38.833	-2.17308	0
478	-23	-42	47.8853	-2.07181	0
479	-24	-51	56.3649	-2.01064	0
480	-26	-61	66.3099	-1.97371	0
SourceAmp:	505	MinSinkAmp:	473	MinMagnitude:	18.4391

