129	0	-459.702	-89.4025
129	1	495.812	87.2251
128	2	82.7054	-56.5879
128	3	0	-44.1102
128	4	0	-26.5746
128	5	0	-19.0955
128	6	0	0
128	7	0	-13.6367
128	8	0	-13.1503
128	9	0	0
128	10	6.09876	-14.2304
128	11	-11.9387	14.9234
128	12	-26.692	0
128	13	0	0
128	14	-24.3785	-97.514
129	15	494.946	89.3778
129	0	495.356	87.0769
129	1	-460.21	-86.749
129	2	496.667	82.2161
128	3	80.8111	-59.2615
128	4	0	-44.1102
128	5	0	-26.5746
128	6	0	-19.0955
128	7	0	0
128	8	0	-13.6367
128	9	0	-13.1503
128	10	4.32346	-12.9704
128	11	-12.882	8.58801
128	12	-19.1112	0
128	13	0	0
128	14	-31.1682	-31.1682
128	15	0	-100.515
128	0	-19.7126	-98.5631
129	1	496.542	80.042
129	2	-460.551	-84.9165
129	3	496.407	83.7732
128	4	86.3758	-50.8093
128	5	0	-44.1102
128	6	0	0
128	7	-19.0955	0
128	8	0	-15.3635
128	9	0	-13.6367
128	10	5.88099	-11.762
128	11	-9.66756	9.66756
128	12	-15.4822	0
128	13	0	0
128	14	-18.8741	-18.8741
128	15	0	-44.0785
128	0	-44.0785	0
128	1	-24.3785	-97.514
129	2	496.132	82.5446
129	3	-459.609	-89.8769
129	4	494.86	92.4712
128	5	85.9308	-51.5585
128	6	0	-44.1102
128	7	-18.7911	-18.7911
128	8	0	0
128	9	0	0
128	10	10.476	-8.72997
128	11	-10.9417	7.29447
128	12	-13.672	0
128	13	0	-15.4822
128	14	-19.1112	0
128	15	0	0
128	0	-26.692	0
128	1	-31.1682	-31.1682
128	2	-24.3785	-97.514
129	3	494.682	90.829
129	4	-459.624	-89.7986
129	5	496.55	82.9189
128	6	0	0
128	7	-31.1907	-31.1907
128	8	0	-26.5746
128	9	0	-19.0955
128	10	14.8075	-4.0957
128	11	-13.1227	3.70858
128	12	-5.88099	-11.762
128	13	-13.672	0
128	14	-15.4822	0
128	15	0	-19.1112
128	0	0	-19.1112
128	1	0	-26.692
128	2	0	-44.0785
128	3	0	-100.515
129	4	496.48	80.4255
129	5	-460.547	-84.9403
128	6	-355.976	-355.976
