Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2980	-90	2981.36	-3.1114	0
100	-2917	41	2917.29	3.12754	0
200	-2644	101	2645.93	3.10341	0
300	-2003	78	2004.52	3.10267	0
400	-1327	50	1327.94	3.10393	0
500	-646	22	646.375	3.10755	0
600	44	-4	44.1814	-0.0906599	0
700	736	-30	736.611	-0.0407383	0
800	1423	-54	1424.02	-0.0379298	0
900	2112	-78	2113.44	-0.036915	0
1000	2798	-101	2799.82	-0.0360815	0
SourceAmp:	610	MinSinkAmp:	600	MinMagnitude:	44.1814

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-577	9	577.07	3.126	0
510	-575	20	575.348	3.10682	0
520	-508	17	508.284	3.10814	0
530	-436	14	436.225	3.10949	0
540	-369	12	369.195	3.10908	0
550	-298	9	298.136	3.1114	0
560	-229	6	229.079	3.1154	0
570	-160	3	160.028	3.12284	0
580	-92	1	92.0054	3.13072	0
590	-23	-2	23.0868	-3.05485	0
600	46	-5	46.2709	-0.108271	0
610	117	-7	117.209	-0.0597578	0
620	184	-10	184.272	-0.0542944	0
630	255	-13	255.331	-0.0509363	0
640	322	-15	322.349	-0.0465502	0
650	391	-18	391.414	-0.0460033	0
660	461	-20	461.434	-0.0433568	0
670	530	-23	530.499	-0.043369	0
680	599	-25	599.521	-0.041712	0
690	670	-28	670.585	-0.0417667	0
700	737	-31	737.652	-0.0420376	0
SourceAmp:	610	MinSinkAmp:	590	MinMagnitude:	23.0868

Amp	Real	Quad	Magnitude	Phase	Overflow
580	-88	0	88	3.14159	0
581	-85	0	85	3.14159	0
582	-78	0	78	3.14159	0
583	-71	0	71	3.14159	0
584	-64	0	64	3.14159	0
585	-57	-1	57.0088	-3.12405	0
586	-50	-1	50.01	-3.1216	0
587	-43	-1	43.0116	-3.11834	0
588	-37	-1	37.0135	-3.11457	0
589	-30	-2	30.0666	-3.07502	0
590	-23	-2	23.0868	-3.05485	0
591	-16	-2	16.1245	-3.01724	0
592	-8	-3	8.544	-2.78282	0
593	-2	-3	3.60555	-2.1588	0
594	6	-3	6.7082	-0.463648	0
595	13	-3	13.3417	-0.226799	0
596	19	-3	19.2354	-0.156602	0
597	25	-4	25.318	-0.158655	0
598	33	-4	33.2415	-0.120624	0
599	40	-4	40.1995	-0.0996687	0
600	46	-5	46.2709	-0.108271	0
SourceAmp:	610	MinSinkAmp:	593	MinMagnitude:	3.60555

