Amp	Real	Quad	Magnitude	Phase	Overflow
0	-2994	-89	2995.32	-3.11188	0
100	-2926	42	2926.3	3.12724	0
200	-2665	107	2667.15	3.10146	0
300	-2024	84	2025.74	3.10011	0
400	-1350	56	1351.16	3.10013	0
500	-672	28	672.583	3.09995	0
600	15	2	15.1327	0.132552	0
700	703	-24	703.41	-0.0341261	0
800	1388	-48	1388.83	-0.0345684	0
900	2075	-72	2076.25	-0.0346849	0
1000	2760	-95	2761.63	-0.0344067	0
SourceAmp:	594	MinSinkAmp:	600	MinMagnitude:	15.1327

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-602	15	602.187	3.11668	0
510	-602	26	602.561	3.09843	0
520	-534	23	534.495	3.09855	0
530	-464	20	464.431	3.09852	0
540	-396	18	396.409	3.09617	0
550	-326	15	326.345	3.09561	0
560	-256	12	256.281	3.09475	0
570	-188	9	188.215	3.09376	0
580	-121	7	121.202	3.08381	0
590	-53	4	53.1507	3.06626	0
600	18	1	18.0278	0.0554985	0
610	87	-1	87.0057	-0.0114937	0
620	155	-4	155.052	-0.0258007	0
630	224	-7	224.109	-0.0312398	0
640	292	-9	292.139	-0.0308122	0
650	360	-12	360.2	-0.033321	0
660	430	-14	430.228	-0.0325466	0
670	498	-17	498.29	-0.0341233	0
680	568	-19	568.318	-0.0334382	0
690	638	-22	638.379	-0.0344691	0
700	705	-24	705.408	-0.0340294	0
SourceAmp:	594	MinSinkAmp:	600	MinMagnitude:	18.0278

Amp	Real	Quad	Magnitude	Phase	Overflow
590	-49	3	49.0918	3.08044	0
591	-45	4	45.1774	3.05294	0
592	-37	3	37.1214	3.06069	0
593	-30	3	30.1496	3.04192	0
594	-23	3	23.1948	3.01189	0
595	-16	3	16.2788	2.95624	0
596	-10	2	10.198	2.9442	0
597	-3	2	3.60555	2.55359	0
598	4	2	4.47214	0.463648	0
599	11	1	11.0454	0.0906599	0
600	18	1	18.0278	0.0554985	0
601	25	1	25.02	0.0399787	0
602	32	1	32.0156	0.0312398	0
603	38	0	38	0	0
604	44	0	44	0	0
605	51	0	51	0	0
606	58	0	58	0	0
607	65	0	65	0	0
608	73	-1	73.0068	-0.0136978	0
609	80	-1	80.0062	-0.0124993	0
610	87	-1	87.0057	-0.0114937	0
SourceAmp:	594	MinSinkAmp:	597	MinMagnitude:	3.60555

