	None0	
CoarseR0	-8.92645293276436E-9	
CoarseR10	-7.345130199055334E-9	
CoarseR20	-6.412840300314817E-9	
CoarseR30	-5.792481274085601E-9	
CoarseR40	-5.3515612049259446E-9	
CoarseR50	-5.031390201186292E-9	
CoarseR60	-4.76877627629527E-9	
CoarseR70	-4.587873511172188E-9	
CoarseR80	-4.426652359826766E-9	
CoarseR90	-4.302673655677353E-9	
CoarseR100	-4.20870792256273E-9	
CoarseR110	-4.124585833917448E-9	
CoarseR120	-4.052458130884036E-9	
CoarseR130	-4.001506437862648E-9	
CoarseR140	-3.960624647252836E-9	
CoarseR150	-3.922511187288974E-9	
CoarseR160	-3.868199727942049E-9	
CoarseR170	-3.837375864405401E-9	
CoarseR180	-3.810279331283867E-9	
CoarseR190	-3.806153390216672E-9	
CoarseR200	-3.7831413153663624E-9	
CoarseR210	-3.762149140755869E-9	
CoarseR220	-3.7438794204599865E-9	
CoarseR230	-3.7248130399204107E-9	
CoarseR240	-3.7083376114304128E-9	
CoarseR250	-3.7144229885909644E-9	
MinCout:	-3.7083376114304128E-9	CoarseR:	240	None:	0

	None0	
CoarseR210	-3.7828349898856096E-9	
CoarseR211	-3.760125048592684E-9	
CoarseR212	-3.780531893412315E-9	
CoarseR213	-3.778470786476874E-9	
CoarseR214	-3.7540837447255435E-9	
CoarseR215	-3.753710578929233E-9	
CoarseR216	-3.750393088987384E-9	
CoarseR217	-3.749377904447541E-9	
CoarseR218	-3.747176928060368E-9	
CoarseR219	-3.74495265224837E-9	
CoarseR220	-3.742704920605929E-9	
CoarseR221	-3.762357379047121E-9	
CoarseR222	-3.738721683118387E-9	
CoarseR223	-3.7601322637887544E-9	
CoarseR224	-3.757802957751082E-9	
CoarseR225	-3.754850610056378E-9	
CoarseR226	-3.731027596089592E-9	
CoarseR227	-3.729204279192486E-9	
CoarseR228	-3.727956920349927E-9	
CoarseR229	-3.72669079462635E-9	
CoarseR230	-3.7248130399204107E-9	
MinCout:	-3.7248130399204107E-9	CoarseR:	230	None:	0

	None0	
FineR0	-3.761007769197198E-9	
FineR10	-3.773314355831629E-9	
FineR20	-3.744897678164989E-9	
FineR30	-3.741530420751871E-9	
FineR40	-3.740433575588102E-9	
FineR50	-3.761836450077002E-9	
FineR60	-3.760687212830285E-9	
FineR70	-3.76011783833268E-9	
FineR80	-3.760732743998299E-9	
FineR90	-3.759558569960863E-9	
FineR100	-3.759570740916885E-9	
FineR110	-3.758982048086765E-9	
FineR120	-3.758392787182812E-9	
FineR130	-3.757802957751082E-9	
FineR140	-3.757212559337224E-9	
FineR150	-3.757812103160236E-9	
FineR160	-3.758411837821387E-9	
FineR170	-3.757220945782536E-9	
FineR180	-3.75782049082546E-9	
FineR190	-3.758420226706065E-9	
FineR200	-3.757228573390464E-9	
FineR210	-3.757828119287738E-9	
FineR220	-3.734027289985684E-9	
FineR230	-3.734027289985684E-9	
FineR240	-3.75544405083276E-9	
FineR250	-3.734623041936667E-9	
MinCout:	-3.734027289985684E-9	FineR:	220	None:	0

	None0	
FineR100	-3.759570740916885E-9	
FineR101	-3.759570740916885E-9	
FineR102	-3.759570740916885E-9	
FineR103	-3.758382128340429E-9	
FineR104	-3.758382128340429E-9	
FineR105	-3.760171040119311E-9	
FineR106	-3.758982048086765E-9	
FineR107	-3.758982048086765E-9	
FineR108	-3.758982048086765E-9	
FineR109	-3.758982048086765E-9	
FineR110	-3.758982048086765E-9	
FineR111	-3.758982048086765E-9	
FineR112	-3.757793056054218E-9	
FineR113	-3.757793056054218E-9	
FineR114	-3.757793056054218E-9	
FineR115	-3.759582158853018E-9	
FineR116	-3.759582158853018E-9	
FineR117	-3.758392787182812E-9	
FineR118	-3.758392787182812E-9	
FineR119	-3.758392787182812E-9	
FineR120	-3.758392787182812E-9	
MinCout:	-3.757793056054218E-9	FineR:	112	None:	0

