-0.032265154	-0.032775459	-0.03314849	-0.033381087	-0.033472048	-0.033422129	-0.033234	-0.032912144	-0.032462711	-0.031893325	-0.031212872	-0.030431259	-0.03150508	-0.03247753	-0.03332073	-0.03402492	-0.034582212	-0.034986788	-0.035235042	-0.035325661	-0.035259631	-0.035040172	-0.03467262	-0.034164235	-0.033523976	-0.032762232	-0.031890529	-0.030921228	-0.029867221	-0.02874164	-0.031957226	-0.033158525	-0.034229911	-0.035158163	-0.035931932	-0.036542053	-0.036981791	-0.037247016	-0.037336299	-0.037250914	-0.036994762	-0.036574212	-0.035997871	-0.035276302	-0.034421689	-0.033447485	-0.032368043	-0.03119825	-0.029953181	-0.028647781	-0.030600465	-0.032161707	-0.033615072	-0.034942137	-0.036125738	-0.037150444	-0.038003	-0.038672714	-0.039151758	-0.039435386	-0.039522045	-0.039413378	-0.039114125	-0.038631921	-0.037977008	-0.037161883	-0.036200887	-0.035109769	-0.03390524	-0.032604531	-0.031224982	-0.029783667	-0.028297066	-0.026780792	-0.030243882	-0.032064727	-0.033790672	-0.035399427	-0.036869505	-0.038180825	-0.039315302	-0.040257391	-0.040994561	-0.041517676	-0.041821261	-0.041903635	-0.041766913	-0.041416877	-0.040862715	-0.040116665	-0.03919357	-0.038110366	-0.036885551	-0.035538633	-0.034089606	-0.032558449	-0.030964693	-0.02932704	-0.027663054	-0.025988928	-0.029519977	-0.031609561	-0.033623923	-0.035536963	-0.037322694	-0.038955963	-0.04041318	-0.041673055	-0.042717271	-0.043531077	-0.044103762	-0.044428984	-0.044504934	-0.044334335	-0.043924264	-0.043285831	-0.04243372	-0.041385625	-0.040161625	-0.038783514	-0.037274134	-0.035656733	-0.033954375	-0.032189426	-0.030383116	-0.028555197	-0.026723688	-0.024904708	-0.028379215	-0.030738782	-0.033050368	-0.035284459	-0.037410698	-0.039398687	-0.041218855	-0.042843375	-0.044247065	-0.045408238	-0.046309446	-0.04693807	-0.047286737	-0.047353514	-0.047141904	-0.046660612	-0.045923131	-0.044947155	-0.043753871	-0.042367169	-0.040812813	-0.039117624	-0.037308697	-0.0354127	-0.03345527	-0.03146051	-0.029450611	-0.027445585	-0.025463099	-0.023518417	-0.026776745	-0.029397349	-0.03200531	-0.034568528	-0.037052836	-0.039422822	-0.041642791	-0.043677839	-0.045494985	-0.047064301	-0.048359981	-0.049361277	-0.050053251	-0.05042729	-0.050481355	-0.050219956	-0.049653852	-0.04879951	-0.047678349	-0.046315848	-0.04474054	-0.04298299	-0.041074778	-0.039047554	-0.036932201	-0.034758122	-0.032552676	-0.03034076	-0.028144537	-0.025983287	-0.023873385	-0.021828358	-0.027536562	-0.030427668	-0.033316232	-0.036165385	-0.038935485	-0.041585093	-0.044072137	-0.046355237	-0.048395115	-0.050156022	-0.051607082	-0.052723492	-0.053487472	-0.053888916	-0.053925707	-0.053603669	-0.052936163	-0.051943385	-0.050651396	-0.049090967	-0.047296321	-0.045303839	-0.043150812	-0.040874291	-0.038510084	-0.036091927	-0.033650852	-0.031214734	-0.028808027	-0.026451652	-0.024163024	-0.02195619	-0.02511879	-0.028264889	-0.031459935	-0.034666097	-0.037840988	-0.040938518	-0.043910041	-0.046705777	-0.049276445	-0.051575035	-0.053558606	-0.055190012	-0.056439428	-0.057285569	-0.057716527	-0.057730156	-0.057333994	-0.056544728	-0.055387261	-0.053893459	-0.052100663	-0.050050086	-0.047785188	-0.045350128	-0.042788364	-0.040141458	-0.03744812	-0.034743495	-0.032058705	-0.029420598	-0.026851705	-0.024370344	-0.021990857	-0.019723928	-0.022122694	-0.025478737	-0.02894341	-0.032480319	-0.036046607	-0.03959352	-0.043067362	-0.046410855	-0.049564861	-0.052470414	-0.055070945	-0.057314584	-0.059156368	-0.060560213	-0.061500489	-0.061963093	-0.061945934	-0.061458803	-0.060522659	-0.059168388	-0.057435161	-0.055368513	-0.053018284	-0.050436576	-0.047675825	-0.044787096	-0.041818665	-0.03881492	-0.035815588	-0.032855268	-0.029963251	-0.027163559	-0.024475177	-0.021912419	-0.019485379	-0.017200437	-0.022051562	-0.025728933	-0.029548608	-0.033470331	-0.037445659	-0.041418514	-0.045326237	-0.049101178	-0.052672797	-0.055970188	-0.058924905	-0.061473907	-0.063562421	-0.065146505	-0.0661951	-0.066691419	-0.066633557	-0.066034292	-0.064920105	-0.063329535	-0.061311004	-0.058920315	-0.05621801	-0.053266772	-0.050129027	-0.046864873	-0.043530401	-0.040176447	-0.036847775	-0.033582647	-0.030412736	-0.027363322	-0.024453683	-0.021697642	-0.019104198	-0.016678187	-0.021804804	-0.025835435	-0.030050382	-0.034405449	-0.038846073	-0.043307795	-0.047717398	-0.051994753	-0.056055367	-0.059813541	-0.063185967	-0.066095535	-0.06847507	-0.070270687	-0.071444491	-0.071976396	-0.071864888	-0.071126726	-0.069795592	-0.067919877	-0.065559791	-0.062784083	-0.059666619	-0.056283075	-0.052707958	-0.049012081	-0.045260594	-0.041511599	-0.037815313	-0.034213734	-0.030740722	-0.027422398	-0.024277784	-0.021319576	-0.018555003	-0.015986687	-0.017192415	-0.021338169	-0.025755897	-0.030410292	-0.035253342	-0.040223908	-0.045248025	-0.050240064	-0.055104855	-0.05974077	-0.064043677	-0.067911552	-0.071249432	-0.073974329	-0.076019676	-0.07733891	-0.077907857	-0.07772572	-0.0768146	-0.075217642	-0.072996016	-0.070225051	-0.066989902	-0.063381097	-0.05949032	-0.05540669	-0.051213706	-0.046986967	-0.04279266	-0.038686778	-0.034714961	-0.030912831	-0.02730671	-0.023914566	-0.020747109	-0.017808924	-0.015099577	-0.012614661	-0.016095123	-0.020597591	-0.025437559	-0.03057934	-0.035971556	-0.041546221	-0.047218714	-0.052888877	-0.058443397	-0.063759521	-0.068710024	-0.073169141	-0.077019072	-0.080156503	-0.08249855	-0.083987554	-0.084594258	-0.084319073	-0.08319134	-0.081266735	-0.078623132	-0.075355385	-0.071569556	-0.067377099	-0.062889461	-0.058213437	-0.0534475	-0.048679192	-0.043983555	-0.0394225	-0.035044941	-0.030887538	-0.026975833	-0.023325641	-0.019944538	-0.016833346	-0.013987534	-0.011398489	-0.014636748	-0.019517146	-0.024814775	-0.03049516	-0.036504518	-0.04276808	-0.049189502	-0.055651726	-0.062019559	-0.068144123	-0.073869084	-0.079038346	-0.08350465	-0.087138313	-0.089835256	-0.091523498	-0.092167424	-0.091769408	-0.090368683	-0.088037671	-0.084876259	-0.081004687	-0.076555814	-0.07166748	-0.066475571	-0.061108245	-0.055681554	-0.050296534	-0.045037689	-0.03997267	-0.035152908	-0.030614922	-0.026382069	-0.022466503	-0.018871168	-0.015591712	-0.012618232	-0.009936799	-0.012741228	-0.018016641	-0.023805997	-0.03007848	-0.03677964	-0.043828576	-0.051116415	-0.058506633	-0.065837705	-0.072928341	-0.079585309	-0.085613458	-0.090827182	-0.095062254	-0.098186797	-0.100110168	-0.100788747	-0.10022804	-0.098480927	-0.095642418	-0.091841647	-0.0872321	-0.081981177	-0.076260106	-0.070235038	-0.064059879	-0.057871149	-0.051784865	-0.045895272	-0.040275088	-0.034976898	-0.030035303	-0.025469488	-0.021285924	-0.017480999	-0.014043438	-0.010956435	-0.008199451	-0.010318309	-0.015998842	-0.022310133	-0.029228678	-0.036702271	-0.044645497	-0.052936706	-0.061417319	-0.069894235	-0.078145866	-0.085931934	-0.093006584	-0.099133815	-0.104103682	-0.107747456	-0.109949925	-0.110657353	-0.109880178	-0.107690303	-0.104213505	-0.09961812	-0.094101491	-0.08787579	-0.081154633	-0.07414164	-0.067021614	-0.059954625	-0.053072888	-0.046480071	-0.040252504	-0.03444172	-0.029077788	-0.024172982	-0.019725437	-0.015722551	-0.012143994	-0.008964253	-0.006154707	-0.007261582	-0.013346373	-0.020202214	-0.02781825	-0.036149166	-0.045108194	-0.054561736	-0.064326848	-0.074172838	-0.08382796	-0.092991594	-0.101351499	-0.108604763	-0.114480248	-0.118759814	-0.121295576	-0.122020942	-0.1209541	-0.118193758	-0.113908032	-0.108318281	-0.101680142	-0.094264117	-0.086337779	-0.078151074	-0.069925602	-0.061848037	-0.054067397	-0.046695465	-0.03980955	-0.033456724	-0.027658797	-0.022417437	-0.017719016	-0.013538924	-0.009845228	-0.00660164	-0.003769834	-0.003446636	-0.009918373	-0.017328341	-0.025685991	-0.034960064	-0.045068036	-0.055867094	-0.067148498	-0.078637353	-0.089999498	-0.100856494	-0.110808385	-0.119462435	-0.126464619	-0.131529741	-0.134465974	-0.135190352	-0.133733235	-0.130231548	-0.124912308	-0.118069262	-0.110036097	-0.101159709	-0.091776447	-0.082193347	-0.072675316	-0.063438255	-0.054647411	-0.046419783	-0.038829295	-0.031913481	-0.025680706	-0.020117142	-0.015193065	-0.010868195	-0.007096032	-0.003827207	-0.00101197	0.001270355	-0.005547153	-0.013500003	-0.022628724	-0.03292692	-0.044325654	-0.056678876	-0.069752591	-0.083220972	-0.096672425	-0.10962762	-0.1215696	-0.131983606	-0.140401871	-0.146447015	-0.149867434	-0.150559294	-0.148572152	-0.144098106	-0.137447041	-0.129012475	-0.119233376	-0.10855712	-0.097407761	-0.086162238	-0.075135505	-0.06457414	-0.054656986	-0.045500886	-0.037169509	-0.029683523	-0.02303078	-0.017175631	-0.012066896	-0.007644305	-0.003843453	-0.000599431	0.002150668	0.00705312	-3.53E-05	-0.008488003	-0.018391536	-0.029780282	-0.042613935	-0.056754578	-0.071947382	-0.087809883	-0.103835056	-0.119412182	-0.13386666	-0.146515812	-0.15673359	-0.164014114	-0.168023492	-0.168631389	-0.16591787	-0.160155735	-0.151772811	-0.141301467	-0.129323695	-0.116419526	-0.103124667	-0.089900743	-0.077118895	-0.065055397	-0.053896611	-0.0437501	-0.034658888	-0.026616444	-0.019580713	-0.013486233	-0.008253932	-0.003798621	-3.44E-05	0.003121645	0.005747176	0.014084112	0.006846163	-0.002016594	-0.012656696	-0.025172376	-0.039575504	-0.055756458	-0.073451206	-0.092218292	-0.111434618	-0.130317786	-0.14797851	-0.163499758	-0.176031811	-0.184886998	-0.189616797	-0.190057595	-0.186338403	-0.178851696	-0.16819517	-0.155096289	-0.140332663	-0.124659892	-0.108755217	-0.0931811	-0.078368781	-0.064618725	-0.052113188	-0.040935786	-0.031093636	-0.022538817	-0.015187195	-0.008933694	-0.003663907	0.000737624	0.004381903	0.007372125	0.009801915	0.022560535	0.015356904	0.006241036	-0.005031981	-0.018656723	-0.034733247	-0.053214446	-0.07385166	-0.09615004	-0.11934874	-0.14244074	-0.164241057	-0.183500418	-0.199047662	-0.209933853	-0.215548932	-0.215688529	-0.210561139	-0.200739212	-0.187068017	-0.170551728	-0.152237141	-0.133112462	-0.11403286	-0.095677526	-0.078536511	-0.062921027	-0.048988904	-0.036777128	-0.026235118	-0.017254607	-0.009694093	-0.003397342	0.00179357	0.006029777	0.009450643	0.012181313	0.014331976	0.032686003	0.025782436	0.016663887	0.004959955	-0.009664835	-0.02745247	-0.0484747	-0.072545483	-0.099139035	-0.127338566	-0.155843806	-0.183057519	-0.207251035	-0.226782496	-0.240321161	-0.247026971	-0.246648311	-0.239524516	-0.22650253	-0.208792615	-0.187794918	-0.164928629	-0.141489777	-0.118554048	-0.096929407	-0.077152959	-0.059519822	-0.044129783	-0.030939248	-0.01980973	-0.010548102	-0.002937071	0.003243621	0.008203721	0.012134853	0.015207058	0.017568059	0.019344172	0.038421712	0.029677397	0.017887793	0.002517923	-0.016894024	-0.040628947	-0.068649698	-0.100455836	-0.134970853	-0.170514914	-0.204908459	-0.235716877	-0.260594308	-0.277642165	-0.285690433	-0.284439554	-0.274447442	-0.256985327	-0.233807321	-0.206884864	-0.178154517	-0.149318087	-0.121718107	-0.096292281	-0.073593413	-0.053851738	-0.037055586	-0.023031527	-0.011512686	-0.002190721	0.005248373	0.011102043	0.015639169	0.019095091	0.021671088	0.023536417	0.053563528	0.045735339	0.034407086	0.01877201	-0.001959923	-0.028419327	-0.060870109	-0.098959385	-0.1414866	-0.186291039	-0.230358866	-0.270190572	-0.30236125	-0.324112342	-0.333799697	-0.331093338	-0.316921815	-0.293219818	-0.262559129	-0.227741378	-0.191424327	-0.155840606	-0.122642683	-0.092873957	-0.067036412	-0.045211536	-0.027194198	-0.012612137	-0.001018203	0.008046489	0.015014289	0.020271298	0.024150075	0.026929883	0.02884099	0.030070742	0.071446402	0.065281139	0.055234271	0.040147596	0.018761367	-0.010115217	-0.047307502	-0.092858565	-0.145575092	-0.202716936	-0.260056878	-0.312440763	-0.35474096	-0.382872714	-0.394517972	-0.389383187	-0.369033873	-0.336450327	-0.295441323	-0.250022645	-0.203860454	-0.159873062	-0.12004637	-0.085454081	-0.05641945	-0.03273675	-0.013885891	0.000796634	0.012000587	0.020372543	0.026481872	0.030809798	0.033751738	0.035626215	0.036686187	0.037130472	0.088677543	0.08108167	0.067830566	0.047030181	0.016633379	-0.025176397	-0.079323732	-0.144975173	-0.218777986	-0.294713485	-0.3649577	-0.421597749	-0.458469233	-0.472333728	-0.463127116	-0.433519222	-0.388139006	-0.332670319	-0.27291649	-0.213960394	-0.159588769	-0.112089015	-0.072388741	-0.040399517	-0.015407792	0.003593775	0.017675799	0.027837882	0.034946178	0.039716387	0.04272141	0.04440994	0.045128062	0.045139821	0.112528047	0.103031078	0.084925515	0.054936629	0.009586863	-0.053847467	-0.13574845	-0.23237806	-0.335042939	-0.431391821	-0.50873955	-0.557621255	-0.573684426	-0.557601837	-0.513953885	-0.449933762	-0.374056699	-0.294785417	-0.219215849	-0.152200244	-0.096161841	-0.051510176	-0.01733615	0.00791911	0.02597915	0.038451436	0.046703242	0.051833823	0.054695323	0.055932453	0.056024956	0.055325662	0.149793761	0.146731338	0.134654259	0.108706291	0.062815329	-0.009193065	-0.110900609	-0.239265772	-0.381625751	-0.517420562	-0.625261804	-0.690456292	-0.707832623	-0.680075945	-0.614985174	-0.523576604	-0.41859653	-0.312557344	-0.215494565	-0.133491362	-0.068629781	-0.020051502	0.014667437	0.038417503	0.053909657	0.063401625	0.068648187	0.070955944	0.071271278	0.07026717	0.06841603	0.066046144	0.199208755	0.198025566	0.182354489	0.142544038	0.066281182	-0.057644361	-0.230655092	-0.434621059	-0.632687602	-0.78616032	-0.87243576	-0.887928228	-0.840407568	-0.742643294	-0.610765124	-0.46375846	-0.320648309	-0.196013608	-0.09714374	-0.024563527	0.025330412	0.057599417	0.077092265	0.087753885	0.092521783	0.093472036	0.092025357	0.089133718	0.085425308	0.081309132	0.275331958	0.279610193	0.258746416	0.190959104	0.048268215	-0.187364788	-0.493170757	-0.795807176	-1.017749181	-1.126988747	-1.131702557	-1.051515537	-0.904981617	-0.713152303	-0.504225091	-0.308936002	-0.149578898	-0.033824985	0.042398544	0.088273231	0.113141186	0.124424256	0.127347135	0.125351161	0.120615951	0.114486913	0.107777286	0.100967414	0.400511814	0.420446857	0.391552707	0.254344375	-0.063163192	-0.554040703	-1.049527839	-1.369274464	-1.487259911	-1.459708034	-1.329382147	-1.11414296	-0.83329746	-0.529457774	-0.258540295	-0.05748936	0.06980082	0.139646798	0.171854247	0.181885625	0.179818062	0.171652301	0.160784432	0.149067864	0.137475544	0.126488075	0.625913939	0.695844418	0.651809973	0.271925059	-0.607387938	-1.516002359	-1.934713691	-1.987917943	-1.885490293	-1.692515957	-1.393891051	-0.979553324	-0.517812639	-0.131821586	0.111716195	0.231124548	0.273622673	0.276663498	0.262052676	0.240889589	0.218413862	0.196927098	0.177317905	0.159816695	1.367003492	1.259643613	-0.611723168	-2.640384783	-2.850973283	-2.61554467	-2.388898402	-2.16164969	-1.805460438	-1.186696541	-0.416776831	0.154291628	0.408591428	0.466741307	0.444245322	0.397382761	0.347855746	0.30282203	0.263970941	0.231092411	4.105168058	0.1021058	-5.883549198	-3.955547415	-3.185527416	-2.877327412	-2.75138384	-2.523005139	-1.616895164	-0.046055225	0.799404884	0.89252613	0.771935768	0.633902187	0.518655476	0.4283902	0.358308311	0.30348225	-4.073905872	-3.355202976	-3.183048088	-3.379388718	-3.899007733	-3.370041743	1.706139693	2.174235374	1.51877732	1.07448358	0.796399298	0.614254667
