Amp	Real	Quad	Magnitude	Phase	Overflow
0	2088	3792	4328.86	1.06747	0
100	1615	3766	4097.68	1.16568	0
200	1211	3006	3240.76	1.18783	0
300	825	2252	2398.36	1.21964	0
400	466	1498	1568.81	1.2692	0
500	159	753	769.604	1.3627	0
600	-105	10	105.475	3.04664	0
700	-375	-786	870.874	-2.01596	0
800	-844	-1411	1644.16	-2.10986	0
900	-1347	-2034	2439.58	-2.15573	0
1000	-1859	-2642	3230.49	-2.18396	0
SourceAmp:	587	MinSinkAmp:	600	MinMagnitude:	105.475

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-522	1088	1206.74	2.01814	0
510	133	675	687.978	1.37625	0
520	108	601	610.627	1.39299	0
530	86	518	525.09	1.40627	0
540	69	432	437.476	1.41241	0
550	53	336	340.154	1.41435	0
560	38	244	246.941	1.4163	0
570	23	149	150.765	1.41764	0
580	8	62	62.514	1.44247	0
590	-8	-27	28.1603	-1.85885	0
600	-25	-115	117.686	-1.78486	0
610	-44	-202	206.737	-1.78527	0
620	-64	-282	289.171	-1.79397	0
630	-92	-351	362.857	-1.82714	0
640	-124	-413	431.213	-1.86248	0
650	-159	-477	502.802	-1.89255	0
660	-195	-538	572.249	-1.91852	0
670	-234	-601	644.947	-1.94209	0
680	-275	-664	718.694	-1.96345	0
690	-316	-727	792.707	-1.98082	0
700	-358	-787	864.6	-1.99771	0
SourceAmp:	587	MinSinkAmp:	590	MinMagnitude:	28.1603

Amp	Real	Quad	Magnitude	Phase	Overflow
580	-120	211	242.736	2.0879	0
581	3	63	63.0714	1.52321	0
582	1	53	53.0094	1.55193	0
583	0	44	44	1.5708	0
584	-2	34	34.0588	1.62955	0
585	-4	26	26.3059	1.72345	0
586	-6	17	18.0278	1.91009	0
587	-8	8	11.3137	2.35619	0
588	-9	2	9.21954	2.92292	0
589	-11	-7	13.0384	-2.57486	0
590	-13	-16	20.6155	-2.25311	0
591	-15	-25	29.1548	-2.11122	0
592	-18	-35	39.3573	-2.04581	0
593	-19	-43	47.0106	-1.98686	0
594	-21	-52	56.0803	-1.95461	0
595	-23	-61	65.192	-1.93136	0
596	-25	-67	71.5122	-1.92793	0
597	-27	-75	79.712	-1.91635	0
598	-29	-85	89.8109	-1.89959	0
599	-30	-93	97.719	-1.88284	0
600	-32	-103	107.856	-1.87202	0
SourceAmp:	587	MinSinkAmp:	588	MinMagnitude:	9.21954

