Amp	Real	Quad	Magnitude	Phase	Overflow
0	1937	3940	4390.4	1.11387	0
100	1397	3848	4093.74	1.22255	0
200	967	3078	3226.32	1.2664	0
300	551	2312	2376.75	1.33684	0
400	155	1542	1549.77	1.47061	0
500	-202	777	802.828	1.82514	0
600	-508	58	511.3	3.02791	0
700	-765	-758	1076.94	-2.36079	0
800	-1221	-1371	1835.89	-2.29839	0
900	-1722	-1986	2628.59	-2.28512	0
1000	-2231	-2584	3413.86	-2.28301	0
SourceAmp:	600	MinSinkAmp:	600	MinMagnitude:	511.3

Amp	Real	Quad	Magnitude	Phase	Overflow
500	-770	1249	1467.28	2.12325	0
510	-233	699	736.811	1.89255	0
520	-264	622	675.707	1.97219	0
530	-295	542	617.081	2.06924	0
540	-322	465	565.605	2.17645	0
550	-348	384	518.228	2.30705	0
560	-368	291	469.153	2.47251	0
570	-386	196	432.911	2.67175	0
580	-402	104	415.235	2.88844	0
590	-419	9	419.097	3.12012	0
600	-436	-84	444.018	-2.95126	0
610	-453	-173	484.91	-2.77679	0
620	-471	-257	536.554	-2.6421	0
630	-496	-329	595.195	-2.55592	0
640	-525	-392	655.201	-2.50023	0
650	-557	-454	718.585	-2.45772	0
660	-592	-516	785.315	-2.42468	0
670	-628	-577	852.826	-2.39849	0
680	-666	-639	922.972	-2.37688	0
690	-706	-701	994.906	-2.35975	0
700	-746	-761	1065.66	-2.34624	0
SourceAmp:	600	MinSinkAmp:	580	MinMagnitude:	415.235

Amp	Real	Quad	Magnitude	Phase	Overflow
570	-467	350	583.6	2.49843	0
571	-387	187	429.812	2.69147	0
572	-389	179	428.208	2.71033	0
573	-390	168	424.646	2.73485	0
574	-393	160	424.322	2.75496	0
575	-394	150	421.587	2.77782	0
576	-396	142	420.69	2.79729	0
577	-397	131	418.055	2.82287	0
578	-399	121	416.944	2.84715	0
579	-401	111	416.079	2.87155	0
580	-402	102	414.738	2.89311	0
581	-405	92	415.318	2.91822	0
582	-407	86	415.987	2.93335	0
583	-408	77	415.202	2.95506	0
584	-410	67	415.438	2.97961	0
585	-412	59	416.203	2.99936	0
586	-414	50	417.008	3.0214	0
587	-416	40	417.919	3.04573	0
588	-417	34	418.384	3.06024	0
589	-419	24	419.687	3.08438	0
590	-421	16	421.304	3.10361	0
SourceAmp:	600	MinSinkAmp:	580	MinMagnitude:	414.738

